Smiles,Dataset,Model
CCOc1cc(CC(=O)Nc2ncc(Cc3c(C)ccc4ccccc34)s2)ccc1O,sirt2,crem
CCCCn1nnnc1SCC(=O)Nc1ncc(Cc2c(C)ccc3ccccc23)s1,sirt2,crem
Cc1ccc2ccccc2c1Cc1cnc(NC(=O)c2cccc(OC3CCCC3)c2)s1,sirt2,crem
CCOc1ccc(CN)c(Cc2cnc(NC(=O)c3cc(-c4cccc(O)c4)on3)s2)c1,sirt2,crem
C#CCCOc1cccc(Cc2cnc(NC(=O)c3cc(-c4cccc(O)c4)on3)s2)c1,sirt2,crem
O=C(Nc1ncc(Cc2cccc(OCCF)c2)s1)c1cc(-c2cccc(O)c2)on1,sirt2,crem
CCOc1cccc(Cc2cnc(NC(=O)c3cc(-c4cccc(ON)c4)on3)s2)c1,sirt2,crem
O=C(Nc1ncc(Cc2cccc(OCCCF)c2)s1)c1cc(-c2cccc(O)c2)on1,sirt2,crem
O=C(Nc1ncc(Cc2cccc(OCCCl)c2)s1)c1cc(-c2cccc(O)c2)on1,sirt2,crem
CSCCOc1cccc(Cc2cnc(NC(=O)c3cc(-c4cccc(O)c4)on3)s2)c1,sirt2,crem
CCOc1cc(Cc2cnc(NC(=O)c3cc(-c4cccc(O)c4)on3)s2)ccc1NC,sirt2,crem
CCOc1ccc(N)c(Cc2cnc(NC(=O)c3cc(-c4cccc(O)c4)on3)s2)c1,sirt2,crem
NCCOc1cccc(Cc2cnc(NC(=O)c3cc(-c4cccc(O)c4)on3)s2)c1,sirt2,crem
O=C(CCNCc1ccco1)Nc1ncc(Cc2cccc3ccccc23)s1,sirt2,crem
Cc1nnc(NC(=O)CCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)s1,sirt2,crem
CCn1nnnc1SCC(=O)Nc1ncc(Cc2cccc3ccccc23)s1,sirt2,crem
COc1ccc(OC)c(CC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)c1,sirt2,crem
Cc1cc(C)nc(SCC(=O)Nc2ncc(CC(=O)Nc3c(Cl)cccc3Cl)s2)n1,sirt2,crem
O=C(Nc1ncc(Cc2cccc3ccccc23)s1)c1ccc(C(=O)C(F)(F)F)cc1,sirt2,crem
Cc1cccc(NC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,sirt2,crem
CN(CC(=O)Nc1ncc(Cc2cccc3ccccc23)s1)C(=O)c1ccc(Br)o1,sirt2,crem
CN(CC(=O)Nc1ncc(Cc2cccc3ccccc23)s1)C(=O)c1ccc(Br)o1,sirt2,crem
Cn1cnnc1SCC(=O)Nc1ncc(Cc2cccc3ccccc23)s1,sirt2,crem
Nc1ccc(CC(=O)Nc2ncc(Cc3ccc4ccccc4c3N)s2)cc1,sirt2,crem
Cc1cc(N)ccc1CC(=O)Nc1ncc(Cc2ccc3ccccc3c2)s1,sirt2,crem
Nc1ccc(CC(=O)Nc2ncc(Cc3ccc4c(C=O)cccc4c3)s2)cc1,sirt2,crem
Nc1ccc(CC(=O)Nc2ncc(Cc3ccc4ccccc4c3)s2)cc1Br,sirt2,crem
N#Cc1ccc2cc(Cc3cnc(NC(=O)Cc4ccc(N)cc4)s3)ccc2c1,sirt2,crem
Nc1ccc(CC(=O)Nc2ncc(Cc3cc(N)c4ccccc4c3)s2)cc1,sirt2,crem
Nc1ccc(CC(=O)Nc2ncc(Cc3ccc4ccccc4c3O)s2)cc1,sirt2,crem
CNc1cccc2ccc(Cc3cnc(NC(=O)Cc4ccc(N)cc4)s3)cc12,sirt2,crem
CNc1ccc2cc(Cc3cnc(NC(=O)Cc4ccc(N)cc4)s3)ccc2c1,sirt2,crem
Nc1ccc(CC(=O)Nc2ncc(Cc3ccc4c(O)cccc4c3)s2)cc1,sirt2,crem
CCc1ccc2c(Cc3cnc(NC(=O)Nc4ccc5ocnc5c4)s3)cccc2c1,sirt2,crem
O=C(Nc1ccc2ocnc2c1)Nc1ncc(Cc2ccc(Cl)c3ccccc23)s1,sirt2,crem
O=C(Nc1cc(Cl)c2ocnc2c1)Nc1ncc(Cc2cccc3ccccc23)s1,sirt2,crem
Cc1cc(Cc2cnc(NC(=O)Nc3ccc4ocnc4c3)s2)c2ccccc2c1,sirt2,crem
O=C(Nc1ccc2ocnc2c1)Nc1ncc(Cc2ccc(Br)c3ccccc23)s1,sirt2,crem
Cc1cccc2cccc(Cc3cnc(NC(=O)Nc4ccc5ocnc5c4)s3)c12,sirt2,crem
O=Cc1ccc(Cc2cnc(NC(=O)Nc3ccc4ocnc4c3)s2)c2ccccc12,sirt2,crem
O=C(Nc1ccc2ocnc2c1)Nc1ncc(Cc2cccc3cc(Br)ccc23)s1,sirt2,crem
Nc1ccc2c(Cc3cnc(NC(=O)Nc4ccc5ocnc5c4)s3)cccc2c1,sirt2,crem
NCc1ccc2cccc(Cc3cnc(NC(=O)Nc4ccc5ocnc5c4)s3)c2c1,sirt2,crem
CCc1cc(OC)c(OC)cc1C(=O)Nc1ncc(Cc2ccc(Cl)cc2)s1,sirt2,crem
COc1ccc2c(CC(=O)Nc3ncc(Cc4ccc(Cl)cc4)s3)coc2c1,sirt2,crem
Cc1ccc(C(=O)Nc2ncc(Cc3ccc(Cl)cc3)s2)cc1I,sirt2,crem
Cc1nc2ccccc2n1CC(=O)Nc1ncc(Cc2ccc(Cl)cc2)s1,sirt2,crem
Cc1cc(C)nc(SCC(=O)NN=CCCc2ccc(Cl)cc2)n1,sirt2,crem
CC(=O)Nc1ccc(OC(=O)Nc2ncc(Cc3ccc(Cl)cc3)s2)cc1,sirt2,crem
CCCCc1ccc(CC(=O)Nc2ncc(Cc3ccc(Cl)cc3)s2)cc1,sirt2,crem
O=C(Nc1ncc(Cc2ccc(Cl)cc2)s1)Oc1ccc(Cl)cc1Cl,sirt2,crem
O=C(CC(=O)Nc1ncc(Cc2ccc(Cl)cc2)s1)Nc1ccc(Br)cc1,sirt2,crem
O=C(Nc1ncc(Cc2ccc(Cl)cc2)s1)c1cccc(NC(=O)C2CC2)c1,sirt2,crem
O=C(Nc1cccc(O)c1)Nc1nnc(Cc2cccc3cccc(F)c23)s1,sirt2,crem
O=C(Nc1nnc(Cc2cccc3ccccc23)s1)Nc1cccc(O)c1O,sirt2,crem
O=C(Nc1ccc(Cl)c(O)c1)Nc1nnc(Cc2cccc3ccccc23)s1,sirt2,crem
O=C(Nc1nnc(Cc2cccc3ccccc23)s1)Nc1cc(O)ccc1I,sirt2,crem
Nc1ccc(NC(=O)Nc2nnc(Cc3cccc4ccccc34)s2)cc1O,sirt2,crem
O=C(Nc1cccc(O)c1)Nc1nnc(Cc2cc(O)cc3ccccc23)s1,sirt2,crem
Nc1ccc2cccc(Cc3nnc(NC(=O)Nc4cccc(O)c4)s3)c2c1,sirt2,crem
O=COc1cccc(NC(=O)Nc2nnc(Cc3cccc4ccccc34)s2)c1,sirt2,crem
O=C(Nc1cccc(O)c1)Nc1nnc(Cc2cccc3cc(I)ccc23)s1,sirt2,crem
O=C(Nc1cccc(O)c1)Nc1nnc(Cc2cccc3c(Cl)cccc23)s1,sirt2,crem
CCc1cccc(-c2nc(SCC(=O)Nc3nnc(Cc4ccccc4)s3)nnc2-c2ccccc2)c1,sirt2,crem
O=C(CSc1nnc(-c2ccccc2)c(-c2ccc(CS)cc2)n1)Nc1nnc(Cc2ccccc2)s1,sirt2,crem
O=C(CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)Nc1nnc(Cc2ccc(I)cc2)s1,sirt2,crem
N#Cc1ccccc1-c1nc(SCC(=O)Nc2nnc(Cc3ccccc3)s2)nnc1-c1ccccc1,sirt2,crem
CNc1ccccc1Cc1nnc(NC(=O)CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)s1,sirt2,crem
CCc1cccc(Cc2nnc(NC(=O)CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)s2)c1,sirt2,crem
Cc1ccc(Cc2nnc(NC(=O)CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)s2)cc1,sirt2,crem
O=C(CSc1nnc(-c2cccc(F)c2)c(-c2ccccc2)n1)Nc1nnc(Cc2ccccc2)s1,sirt2,crem
O=C(CSc1nnc(-c2ccccc2)c(-c2cccc(CO)c2)n1)Nc1nnc(Cc2ccccc2)s1,sirt2,crem
O=C(CSc1nnc(-c2ccccc2)c(-c2ccc(NO)cc2)n1)Nc1nnc(Cc2ccccc2)s1,sirt2,crem
CCOc1ccc2nc(NC(=O)Nc3ccc(OCCCl)c(Br)c3)sc2c1,sirt2,crem
CCCOc1ccc2nc(NC(=O)Nc3ccc(OC)c(Br)c3)sc2c1,sirt2,crem
COc1ccc(NC(=O)Nc2nc3ccc(OCCF)cc3s2)cc1Br,sirt2,crem
CCOc1cc(C)c2nc(NC(=O)Nc3ccc(OC)c(Br)c3)sc2c1,sirt2,crem
COc1ccc(NC(=O)Nc2nc3ccc(OCCF)cc3s2)cc1Br,sirt2,crem
CCOc1cc(O)c2nc(NC(=O)Nc3ccc(OC)c(Br)c3)sc2c1,sirt2,crem
CCOc1cc2sc(NC(=O)Nc3ccc(OC)c(Br)c3)nc2cc1O,sirt2,crem
CCOc1ccc2nc(NC(=O)Nc3cc(Br)c(OC)cc3C)sc2c1,sirt2,crem
CCOc1ccc2nc(NC(=O)Nc3cc(Br)c(OC)cc3CC)sc2c1,sirt2,crem
CCOc1cc2sc(NC(=O)Nc3ccc(OC)c(Br)c3)nc2cc1OC,sirt2,crem
CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ncc(Cc3cccc4ccc(Cl)cc34)s2)c1CCN,sirt2,crem
CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ncc(Cc3cccc4c(CO)cc(Cl)cc34)s2)c1C,sirt2,crem
CCOC(=O)c1[nH]c(C)c(C(=O)N(C)c2ncc(Cc3cccc4ccc(Cl)cc34)s2)c1C,sirt2,crem
Cc1[nH]c(C(=O)OCCBr)c(C)c1C(=O)Nc1ncc(Cc2cccc3ccc(Cl)cc23)s1,sirt2,crem
C#CCCOC(=O)c1[nH]c(C)c(C(=O)Nc2ncc(Cc3cccc4ccc(Cl)cc34)s2)c1C,sirt2,crem
CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ncc(Cc3cccc4ccc(Cl)cc34)s2)c1CC,sirt2,crem
CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ncc(Cc3ccc(CC)c4ccc(Cl)cc34)s2)c1C,sirt2,crem
CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ncc(Cc3cc(Br)cc4ccc(Cl)cc34)s2)c1C,sirt2,crem
CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ncc(Cc3cccc4ccc(Cl)cc34)s2)c1CN,sirt2,crem
CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ncc(Cc3ccc(CC)c4ccc(Cl)cc34)s2)c1C,sirt2,crem
CCC(C)(C)c1cnc(C(=O)Nc2ncc(Cc3cccc4cc(Cl)ccc34)s2)cn1,sirt2,crem
COc1cc(Cl)cc2cccc(Cc3cnc(NC(=O)c4cnc(C(C)(C)C)cn4)s3)c12,sirt2,crem
CC(C)(C)c1cnc(C(=O)Nc2ncc(Cc3cccc4cc(Cl)cc(O)c34)s2)cn1,sirt2,crem
CC(C)(CCl)c1cnc(C(=O)Nc2ncc(Cc3cccc4cc(Cl)ccc34)s2)cn1,sirt2,crem
CC(C)(C)c1cnc(C(=O)Nc2ncc(Cc3ccc(CN)c4cc(Cl)ccc34)s2)cn1,sirt2,crem
CNc1ccc(Cc2cnc(NC(=O)c3cnc(C(C)(C)C)cn3)s2)c2ccc(Cl)cc12,sirt2,crem
COc1ccc(Cc2cnc(NC(=O)c3cnc(C(C)(C)C)cn3)s2)c2ccc(Cl)cc12,sirt2,crem
CCc1cc(Cc2cnc(NC(=O)c3cnc(C(C)(C)C)cn3)s2)c2ccc(Cl)cc2c1,sirt2,crem
