Smiles,Dataset,Model
C=CCCCCCCCCCCOCCOCCOCCOCCOc1ccc(-c2cnc3c(n2)c(=O)n(C)c(=O)n3C)cc1,a2a,claude_scaffold
C=CCCCCCCCCCCOCCOCCOCCOCCOc1ccc(-c2nc3c(o2)c(=O)n(C)c(=O)n3C)cc1,a2a,claude_scaffold
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(-c5ccco5)cc4)cc3)sc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5cnccn5)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2oc(-c3ccc(OCC(=O)Nc4ccc(-c5ccncc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5ccoc5)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2sc(-c3ccc(OCC(=O)Nc4ccc(-c5ccsc5)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5cnn(C)c5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(-c5cnco5)cc4)cc3)oc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2sc(-c3ccc(OCC(=O)Nc4ccc(-c5ccnnc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5cccnc5)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(-c5ccco5)cc4)cc3)sc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5cnccn5)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2oc(-c3ccc(OCC(=O)Nc4ccc(-c5ccncc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5ccoc5)cc4)cc3)cc2n(CCO)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2sc(-c3ccc(OCC(=O)Nc4ccc(-c5ccsc5)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5cnn(C)c5)cc4)cc3)cc2n(CCF)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5cccs5)cc4)cc3)nc2n(CCOC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2sc(-c3ccc(OCC(=O)Nc4ccc(-c5ccccn5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CCC2)c(=O)n3CC2CCC2)cc1)Nc1ccccc1,a2a,claude_scaffold
O=C(COc1ccc(-c2nc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccccc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CCCC2)c(=O)n3CC2CCCC2)cc1)Nc1ccncc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1cccc(F)c1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccc(Cl)cc1,a2a,claude_scaffold
Cc1cccc(NC(=O)COc2ccc(-c3cc4c([nH]3)c(=O)n(CC3CCC3)c(=O)n4CC3CCC3)cc2)c1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CCOC2)c(=O)n3CC2CCOC2)cc1)Nc1ccccc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccc2c(c1)OCO2,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CCNC2)c(=O)n3CC2CCNC2)cc1)Nc1ccccc1F,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CCC2)c(=O)n3CC2CCC2)cc1)Nc1ccccc1,a2a,claude_scaffold
O=C(COc1ccc(-c2nc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccccc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c(s2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccccc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CCCC2)c(=O)n3CC2CCCC2)cc1)Nc1ccncc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1cccc(F)c1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CNC2)c(=O)n3CC2CNC2)cc1)Nc1ccccc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2COC2)c(=O)n3CC2COC2)cc1)Nc1ccccc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccsc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CCOC2)c(=O)n3CC2CCOC2)cc1)Nc1ccccc1,a2a,claude_scaffold
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccoc1,a2a,claude_scaffold
c1ccc(CCNc2nc3ccccc3c3cn(-c4ccccn4)nc23)cc1,a2a,claude_scaffold
c1ccc(CCNc2nc3ccccc3c3cn(-c4ccncc4)nc23)cc1,a2a,claude_scaffold
c1ccc(CCNc2nc3ccccc3c3cn(-c4ccoc4)nc23)cc1,a2a,claude_scaffold
Fc1ccc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)cc1,a2a,claude_scaffold
c1ccc(CCNc2nc3ccccc3c3cn(-c4cccs4)nc23)cc1,a2a,claude_scaffold
Nc1ccc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)cc1,a2a,claude_scaffold
Cn1nccc1-n1cc2c(n1)c(NCCc1ccccc1)nc1ccccc12,a2a,claude_scaffold
Oc1ccc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)cc1,a2a,claude_scaffold
Cc1cc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)ccn1,a2a,claude_scaffold
c1ccc(CCNc2nc3ccccc3c3cn(-c4ccc5c(c4)OCO5)nc23)cc1,a2a,claude_scaffold
N#Cc1sc(=O)n(CCc2ccccc2)c1/N=C/c1ccc(Cl)cc1,a2a,claude_scaffold
N#Cc1oc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(I)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(CCc2ccccn2)c1/N=C/c1ccc(F)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(CCOc2ccccc2)c1/N=C/c1ccc(CN)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(CCc2ccncc2)c1/N=N/c1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1sc(=O)n(CCc2ccccc2)c1C=Nc1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1nnc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(Br)cc1,a2a,claude_scaffold
CSc1ccc(/C=N/c2c(C#N)sc(=S)n2CCc2ccccc2)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1cnc(Br)cn1,a2a,claude_scaffold
N#Cc1sc(=O)n(CCc2ccccc2)c1/N=C/c1ccc(Cl)cc1,a2a,claude_scaffold
N#Cc1oc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(F)cc1,a2a,claude_scaffold
N#Cc1[nH]c(=S)n(CCc2ccccc2)c1/N=C/c1ccc(I)cc1,a2a,claude_scaffold
COc1ccc(/C=N/c2c(C#N)sc(=S)n2CCc2ccccn2)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(CCOc2ccccc2)c1/N=C/c1ccc(CN)cc1,a2a,claude_scaffold
CC(=O)Nc1ccc(/C=N/c2c(C#N)sc(=S)n2CCc2ccncc2)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=N/c1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(CCc2ccccc2)c1C(=O)Nc1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(CCc2ccccc2)c1-c1nnc(-c2ccc(Br)cc2)o1,a2a,claude_scaffold
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cncn1,a2a,claude_scaffold
Fc1ccccc1C(c1ccccc1)(c1ccccn1)n1ccnc1,a2a,claude_scaffold
Brc1ccccc1C(c1ccccc1)(c1ccncc1)n1cccn1,a2a,claude_scaffold
Ic1ccccc1C(c1ccccc1)(c1ccsc1)n1ccnn1,a2a,claude_scaffold
Clc1ccccc1C(c1ccncc1)(c1ccoc1)n1ncnn1,a2a,claude_scaffold
Fc1ccc(Cl)cc1C(c1ccccc1)(c1cccs1)n1ccnc1,a2a,claude_scaffold
Clc1ccncc1C(c1ccccc1)(c1ccccn1)n1cncn1,a2a,claude_scaffold
N#Cc1cccc(Br)c1C(c1ccccc1)(c1ccnnc1)n1ccnc1,a2a,claude_scaffold
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cncn1,a2a,claude_scaffold
FC(F)(F)c1ccccc1C(c1ccccc1)(c1ccccn1)n1ccnc1,a2a,claude_scaffold
Ic1ccccc1C(c1ccccc1)(c1ccncc1)n1ccnn1,a2a,claude_scaffold
Clc1ccccc1C(c1ccccc1)(c1ccccn1)n1cncn1,a2a,claude_scaffold
Fc1ccc(C(c2ccccc2)(c2ccccc2C(F)(F)F)n2nccn2)cc1,a2a,claude_scaffold
Clc1ccccc1C(c1ccccc1)(c1cccs1)n1ccnc1,a2a,claude_scaffold
Cn1nccc1C(c1ccccc1)(c1ccccc1I)n1ccnc1,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccccn2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccncc2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2cccs2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccco2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccc(F)cc2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2cccc(Cl)c2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccc(OC)cc2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2cccc3ccccc23)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccccn2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2cccs2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccco2)nc(-c2ccccc2)c1C(N)=O,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccncc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2cccc(F)c2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccc(Cl)cc2)nc(-c2ccccc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccc(OC)cc2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccncc2)c1C(F)(F)F,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccc3ccccc3c2)c1C#N,a2a,claude_scaffold
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2cccc(N)c2)c1C#N,a2a,claude_scaffold
N#Cc1sc(=O)n(-c2ccccc2)c1/N=C/c1ccc(F)cc1,a2a,claude_scaffold
N#Cc1oc(=S)n(-c2ccccc2)c1C=Nc1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1[nH]c(=S)n(-c2ccccc2)c1/N=C/c1ccc(I)cc1,a2a,claude_scaffold
CC(=O)Nc1ccc(/C=N/c2c(C#N)sc(=S)n2-c2ccncc2)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1C1=NOC(c2ccc(Cl)cc2)C1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1C(=O)Nc1ccc(Cl)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1-c1nnc(-c2ccc(Cl)cc2)o1,a2a,claude_scaffold
N#Cc1sc(=O)n(-c2ccccc2)c1/N=C/c1ccc(F)cc1,a2a,claude_scaffold
N#Cc1oc(=S)n(-c2ccccn2)c1/N=C/c1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1[nH]c(=O)n(-c2ccccc2)c1/N=C/c1ccc(I)cc1,a2a,claude_scaffold
COc1ccc(/C=N/n2c(C#N)cc(=O)n2-c2ccccc2)cc1,a2a,claude_scaffold
N#Cc1sc(=NNc2ccccc2)n(-c2ccccc2)c1C=Nc1ccc(Cl)cc1,a2a,claude_scaffold
N#Cc1nnc(S)n1-c1ccccc1/C=N/c1ccc(Cl)cc1,a2a,claude_scaffold
N#Cc1sc2c(c1/N=C/c1ccc(Cl)cc1)C(=S)N(c1ccccc1)C2,a2a,claude_scaffold
N#Cc1c(C=Nc2ccc(Cl)cc2)nn(-c2ccccc2)c1S,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1/N=N/c1ccc(Cl)cc1,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc5c(c4)OCO5)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4cccc(N5CCOCC5)c4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCc4nnc(Nc5ccc(Cl)cc5)s4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc5c(c4)OCCO5)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)cn2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc5[nH]ncc5c4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc5c(c4)CCC5)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc5c(c4)CCNC5=O)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)sc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2oc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCN1C(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)[nH]c2C1=O,a2a,claude_scaffold
CCCn1c(=O)c2sc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2cc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)nn2c(=O)n1CCC,a2a,claude_scaffold
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)cn2c(=O)n1CCC,a2a,claude_scaffold
CCCn1c(=O)c2cc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)[nH]c2c(=O)n1CCC,a2a,claude_scaffold
CCCn1c(=O)c2oc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2sc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccncc3)nc2[nH]1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3cccc(F)c3)cc(-c3ccccc3)nc2o1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccc(Cl)cc3)nc2s1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccncc3)cc(-c3ccncc3)nc2[nH]1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3cccnc3)nc2o1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3cccs3)cc(-c3cccs3)nc2s1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccncc3)cc(-c3ccccc3)nc2[nH]1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccncc3)nc2o1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccsc3)nc2s1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3cnn(C)c3)nc2[nH]1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccccc3F)cc(-c3ccccc3)nc2[nH]1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccccc3)cnc(-c3ccccc3)c2[nH]1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3cccc(F)c3)cc(-c3ccccc3)nc2[nH]1,a2a,claude_scaffold
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccc(Cl)cc3)nc2n1C,a2a,claude_scaffold
N#Cc1sc(=O)n(-c2ccccc2)c1/N=C/c1ccc(Cl)cc1,a2a,claude_scaffold
N#Cc1oc(=S)n(-c2ccccc2)c1/N=C/c1ccc(F)cc1,a2a,claude_scaffold
N#Cc1[nH]c(=S)n(-c2ccccc2)c1/N=C/c1ccc(I)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1/N=N/c1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1c(/N=C/c2ccc(Br)cc2)sc(=S)n1-c1ccccc1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1C(=N)c1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Br)cn1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1cc(Br)cs1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2cccc(F)c2)c1/N=C/c1ccc(Cl)cc1,a2a,claude_scaffold
N#Cc1oc(=O)n(-c2ccccc2)c1/N=C/c1ccc(I)cc1,a2a,claude_scaffold
COc1ccc(/C=N/c2c(C#N)[nH]c(=S)n2-c2ccccc2)cc1,a2a,claude_scaffold
O=C(Nc1ccccc1)c1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Br)cc1,a2a,claude_scaffold
CC(=O)Nc1ccc(/C=N/c2c(C#N)sc(=O)n2-c2ccccc2)cc1,a2a,claude_scaffold
N#Cc1cc(=S)n(-c2ccccc2)n1/N=C/c1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1C(=O)Nc1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1-c1ccc(Br)cc1,a2a,claude_scaffold
N#Cc1sc(=S)n(-c2ccccc2)c1/N=N/c1ccc(Br)cc1,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccccn5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(SCc5ccccc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccncc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5cccc(F)c5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccc(Cl)cc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccco5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5cccs5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5cccnc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccnn5C)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccccc5)cc4)cc3)nc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccccn5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(SCc5ccccc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(NCc5ccccc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccncc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5cccs5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccoc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccsc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccnnc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude_scaffold
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC4CCC(c5ccccc5)CC4)ccc3[nH]c2=O)no1,a2a,claude_scaffold
Cc1noc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(C)c4ccccc4)ccc3[nH]c2=O)n1,a2a,claude_scaffold
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC4(c5ccccc5)CCCC4)ccc3oc2=O)on1,a2a,claude_scaffold
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC4(c5ccccc5)CCC4)ccc3sc2=O)on1,a2a,claude_scaffold
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC4(c5ccccc5)CC4)ccc3[nH]c2=O)cs1,a2a,claude_scaffold
