Smiles,Dataset,Model
O=Nc1ccc(-c2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)cc1,aryl,crem
COc1c(Cl)cccc1NC(=O)c1cnc(-c2ccccc2)c(Cl)c1,aryl,crem
Cc1ccc(-c2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)cc1,aryl,crem
Nc1ccc(NC(=O)c2cnc(-c3ccccc3)c(Cl)c2)cc1Cl,aryl,crem
Nc1ccc(Cl)cc1NC(=O)c1cnc(-c2ccccc2)c(Cl)c1,aryl,crem
CCc1cccc(-c2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)c1,aryl,crem
O=C(Nc1cccc(Cl)c1)c1cnc(-c2cccc(CS)c2)c(Cl)c1,aryl,crem
O=C(NCc1cccc(Cl)c1)c1cc(Cl)c(N2CCN(c3ccncc3)CC2)nc1Cl,aryl,crem
COc1c(Cl)cccc1CNC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(NCc1cc(Cl)ccc1Br)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(NCc1cc(Cl)ccc1Br)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(NCc1ccc(Cl)c(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(NCc1cc(Cl)ccc1Cl)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccnc(F)c3)CC2)c(Cl)c1,aryl,crem
CCc1ccc(Cl)cc1CNC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(NCc1cc(Cl)cc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
Nc1ccc(Cl)cc1CNC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
COc1cc(O)c(C(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)c(OCF)c1,aryl,crem
COc1cc(O)c(C(=O)c2cnc(N3CCN(c4ccnc(OC)c4)CC3)c(Cl)c2)c(OC)c1,aryl,crem
C=CCOc1cc(O)c(C(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)c(OC)c1,aryl,crem
COc1cc(O)c(C(=O)c2cc(Cl)c(N3CCN(c4ccncc4)CC3)nc2N)c(OC)c1,aryl,crem
COc1cc(O)c(C(=O)c2cc(Cl)c(N3CCN(c4ccncc4)CC3)nc2C)c(OC)c1,aryl,crem
COc1cc(OCCBr)cc(O)c1C(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
COc1cc(OCC#N)cc(O)c1C(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
COc1cc(OCC#N)cc(O)c1C(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
C=CCOc1cc(OC)cc(O)c1C(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
COc1cc(OC)c(C(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)c(O)c1OC,aryl,crem
O=C(Nc1nnc(COCBr)s1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
COCc1nnc(NC(=O)c2cnc(N3CCN(c4ccnc(OC)c4)CC3)c(Cl)c2)s1,aryl,crem
CCCOCc1nnc(NC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)s1,aryl,crem
COCc1nnc(NC(=O)c2cnc(N3CCN(c4ccnc(F)c4)CC3)c(Cl)c2)s1,aryl,crem
CCN(C(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1nnc(COC)s1,aryl,crem
COCc1nnc(N(C)C(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)s1,aryl,crem
C#CCOCc1nnc(NC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)s1,aryl,crem
CCCOCc1nnc(NC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)s1,aryl,crem
COCc1nnc(NC(=O)c2cnc(N3CCN(c4ccnc(N)c4)CC3)c(Cl)c2)s1,aryl,crem
COCc1nnc(NC(=O)c2cc(Cl)c(N3CCN(c4ccncc4)CC3)nc2Cl)s1,aryl,crem
O=C(c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1ccc(Cl)cc1Cl,aryl,crem
CN(C)Cc1ccc(-c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cc1,aryl,crem
O=C(OCCOCBr)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(Nc1ccc(Cl)cc1Cl)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
Cc1ccc(NC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cc1N,aryl,crem
CC(C)N(C)CCNC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(CSc1cccc(O)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1c[nH]c2ccccc12,aryl,crem
Cc1ccccc1C=CC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(Nc1nc(CCl)cs1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(O)CONC(=O)c1cnc(N2CCN(c3ccnc(Cl)c3)CC2)c(Cl)c1,aryl,crem
Nc1nc(N2CCN(c3ccncc3)CC2)c(Cl)cc1C(=O)NOCC(=O)O,aryl,crem
Cc1cc(N2CCN(c3ncc(C(=O)NOCC(=O)O)cc3Cl)CC2)ccn1,aryl,crem
COc1nc(N2CCN(c3ccncc3)CC2)c(Cl)cc1C(=O)NOCC(=O)O,aryl,crem
Cc1cc(N2CCN(c3ncc(C(=O)NOCC(=O)O)cc3Cl)CC2)ccn1,aryl,crem
COc1cc(N2CCN(c3ncc(C(=O)NOCC(=O)O)cc3Cl)CC2)ccn1,aryl,crem
Nc1nc(N2CCN(c3ccncc3)CC2)c(Cl)cc1C(=O)NOCC(=O)O,aryl,crem
O=C(O)CONC(=O)c1cnc(N2CCN(c3ccnc(Cl)c3)CC2)c(Cl)c1,aryl,crem
O=C(O)CONC(=O)c1cnc(N2CCN(c3ccnc(Cl)c3)CC2)c(Cl)c1,aryl,crem
O=C(O)CONC(=O)c1cnc(N2CCN(c3ccnc(F)c3)CC2)c(Cl)c1,aryl,crem
O=C(Nc1ccccc1[N+](=O)[O-])c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,crem
CCCNC(=O)CCNC(=O)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,crem
Cc1cc(Cl)ccc1NC(=O)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,crem
CC1CCN(C(=O)NC(=O)c2cnc(N3CC4CN(c5ccncc5)CC4C3)c(Cl)c2)CC1,aryl,crem
COc1ccc(-c2cnc(N3CC4CN(c5ccncc5)CC4C3)c(Cl)c2)cc1,aryl,crem
O=C(Nc1cccnc1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,crem
CCOCCOC(=O)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,crem
CC(C)n1cc(NC(=O)c2cnc(N3CC4CN(c5ccncc5)CC4C3)c(Cl)c2)cn1,aryl,crem
O=C(Nc1ccc(F)c(F)c1F)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,crem
CCCc1nnc(NC(=O)c2cnc(N3CC4CN(c5ccncc5)CC4C3)c(Cl)c2)s1,aryl,crem
COc1nc(N2CCN(c3ccncc3)CC2)c(Cl)cc1C(=O)NC1C2CC3CC(C2)CC1C3,aryl,crem
Nc1nc(N2CCN(c3ccncc3)CC2)c(Cl)cc1C(=O)NC1C2CC3CC(C2)CC1C3,aryl,crem
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccnc(F)c3)CC2)c(Cl)c1,aryl,crem
CNc1cc(N2CCN(c3ncc(C(=O)NC4C5CC6CC(C5)CC4C6)cc3Cl)CC2)ccn1,aryl,crem
Nc1nc(N2CCN(c3ccncc3)CC2)c(Cl)cc1C(=O)NC1C2CC3CC(C2)CC1C3,aryl,crem
Nc1cc(N2CCN(c3ncc(C(=O)NC4C5CC6CC(C5)CC4C6)cc3Cl)CC2)ccn1,aryl,crem
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccnc(Cl)c3)CC2)c(Cl)c1,aryl,crem
COc1nc(N2CCN(c3ccncc3)CC2)c(Cl)cc1C(=O)NC1C2CC3CC(C2)CC1C3,aryl,crem
CNc1cc(N2CCN(c3ncc(C(=O)NC4C5CC6CC(C5)CC4C6)cc3Cl)CC2)ccn1,aryl,crem
COc1cc(N2CCN(c3ncc(C(=O)NC4C5CC6CC(C5)CC4C6)cc3Cl)CC2)ccn1,aryl,crem
CSc1cccc([C@H](C)NC(=O)c2cnc(N3CCN(c4ccc(C)c(Cl)c4)CC3)c(Cl)c2)c1,aryl,crem
Cc1ccc(N2CCN(c3ncc(C(=O)N[C@@H](C)c4ccccc4F)cc3Cl)CC2)cc1Cl,aryl,crem
CCc1ccc([C@H](C)NC(=O)c2cnc(N3CCN(c4ccc(C)c(Cl)c4)CC3)c(Cl)c2)cc1,aryl,crem
Cc1ccc(N2CCN(c3ncc(C(=O)N[C@@H](C)c4cccc(O)c4)cc3Cl)CC2)cc1Cl,aryl,crem
Cc1ccc(N2CCN(c3ncc(C(=O)N[C@@H](C)c4cccc(O)c4)cc3Cl)CC2)cc1Cl,aryl,crem
Cc1cc(Br)c(N2CCN(c3ncc(C(=O)N[C@@H](C)c4ccccc4)cc3Cl)CC2)cc1Cl,aryl,crem
C[C@H](NC(=O)c1cnc(N2CCN(c3ccc(CNN)c(Cl)c3)CC2)c(Cl)c1)c1ccccc1,aryl,crem
Cc1ccc(N2CCN(c3ncc(C(=O)N[C@@H](C)c4cccc(Cl)c4)cc3Cl)CC2)cc1Cl,aryl,crem
Cc1cc(F)c(N2CCN(c3ncc(C(=O)N[C@@H](C)c4ccccc4)cc3Cl)CC2)cc1Cl,aryl,crem
Cc1cc(Br)c(N2CCN(c3ncc(C(=O)N[C@@H](C)c4ccccc4)cc3Cl)CC2)cc1Cl,aryl,crem
O=C(OCc1cccc([N+](=O)[O-])c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
CN(C)S(=O)(=O)N1CCN(C(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)CC1,aryl,crem
O=C(COc1ccc(C(F)(F)F)cc1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
CCSc1nnc(NC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)s1,aryl,crem
Clc1ccc(CNc2ccc(CN3CCN(c4ccncc4)CC3)cc2)cc1Cl,aryl,crem
Clc1ccc(COc2ccccc2OCCN2CCN(c3ccncc3)CC2)cc1Cl,aryl,crem
O=C(c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1cccc(F)c1C(=O)O,aryl,crem
O=C(NCc1ccc(Cl)c(Cl)c1)c1cnc(N2CCN(CCOCCO)CC2)c(Cl)c1,aryl,crem
O=C(CCCCCCCC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)NO,aryl,crem
Cc1cnc(NC(=O)CCNC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)s1,aryl,crem
COc1cc(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)ccc1Cl,aryl,crem
COc1cccc(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)c1N,aryl,crem
COc1cccc(C(C)CNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)c1,aryl,crem
COc1cc(C#N)cc(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)c1,aryl,crem
COc1cc(O)cc(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)c1,aryl,crem
CCc1ccc(Cl)cc1NC(=O)c1cnc(NCCc2cccc(OC)c2)c(Cl)c1,aryl,crem
COc1ccc(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)cc1OC,aryl,crem
CCc1ccc(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)cc1OC,aryl,crem
COc1cc(F)cc(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)c1,aryl,crem
COc1cccc(CCNc2ncc(C(=O)Nc3cc(Cl)ccc3F)cc2Cl)c1,aryl,crem
CCOc1ccc(C(=O)c2cnc(NCCN3CCOCC3)c(Cl)c2)cc1,aryl,crem
O=C(NC1CCOCC1)c1cnc(NCCN2CCOCC2)c(Cl)c1,aryl,crem
O=C(COc1ccccc1Cl)c1cnc(NCCN2CCOCC2)c(Cl)c1,aryl,crem
N#CCc1cccc(NC(=O)c2cnc(NCCN3CCOCC3)c(Cl)c2)c1,aryl,crem
O=C(Nc1cccc(Cl)c1)c1cnc(NCc2cncnc2)c(Cl)c1,aryl,crem
O=C(C=CNCc1ccccc1)c1cnc(NCCN2CCOCC2)c(Cl)c1,aryl,crem
O=C(CCS(=O)(=O)Cc1cccc(Cl)c1)NCCN1CCOCC1,aryl,crem
O=C(c1cc(Cl)cc(Cl)c1)c1cnc(NCCN2CCOCC2)c(Cl)c1,aryl,crem
N#Cc1ccc(CNC(=O)c2cnc(NCCN3CCOCC3)c(Cl)c2)cc1,aryl,crem
O=C(c1cnc(NCCN2CCOCC2)c(Cl)c1)c1ccc2[nH]c(=O)oc2c1,aryl,crem
CCN(CC)CCNc1ncc(C(=O)CNc2ccccc2Br)cc1Cl,aryl,crem
O=C(Nc1cccc(Cl)c1)c1cnc(NCCOc2ccccn2)c(Cl)c1,aryl,crem
CCN(CC)CCNc1ncc(C(=O)c2ncnc3ccccc23)cc1Cl,aryl,crem
CCN(CC)CCNc1ncc(C(=O)c2c(F)cccc2C(=O)O)cc1Cl,aryl,crem
CCN(CC)CCNc1ncc(C(=O)Nc2cc(C(=O)O)oc2C)cc1Cl,aryl,crem
CCN(CC)CCNc1ncc(C(=O)CCC(=O)OCC(=O)NC)cc1Cl,aryl,crem
Cc1cccc(Nc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)n1,aryl,crem
CCN(CC)CCNc1ncc(C(=O)Nc2cccc(CNC)c2)cc1Cl,aryl,crem
CCN(CC)CCNCCCCCNCCc1cccc(Cl)c1,aryl,crem
CCN(CC)CCNc1ncc(OC(=O)OCc2ccccc2)cc1Cl,aryl,crem
N#Cc1ccc(NC(=O)c2cnc(NCCN3CCCC3)c(Cl)c2)cc1Cl,aryl,crem
O=C(Nc1cc(Cl)cc(CO)c1)c1cnc(NCCN2CCCC2)c(Cl)c1,aryl,crem
Cc1nc(NCCN2CCCC2)c(Cl)cc1C(=O)Nc1cccc(Cl)c1,aryl,crem
O=C(Nc1ccc(O)c(Cl)c1)c1cnc(NCCN2CCCC2)c(Cl)c1,aryl,crem
O=C(c1cnc(NCCN2CCCC2)c(Cl)c1)N(O)c1cccc(Cl)c1,aryl,crem
O=C(Nc1cc(Cl)cc(Cl)c1)c1cnc(NCCN2CCCC2)c(Cl)c1,aryl,crem
O=Cc1ccc(Cl)cc1NC(=O)c1cnc(NCCN2CCCC2)c(Cl)c1,aryl,crem
NCc1ccc(NC(=O)c2cnc(NCCN3CCCC3)c(Cl)c2)cc1Cl,aryl,crem
N#Cc1ccc(NC(=O)c2cnc(NCCN3CCCC3)c(Cl)c2)cc1Cl,aryl,crem
N#Cc1ccc(Cl)cc1NC(=O)c1cnc(NCCN2CCCC2)c(Cl)c1,aryl,crem
Cc1cc(C(=O)Nc2cnc(N3CCN(c4ccnc(F)c4)CC3)c(Cl)c2)on1,aryl,crem
NCc1cc(C(=O)Nc2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)on1,aryl,crem
O=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1cc(CO)no1,aryl,crem
Cc1cc(C(=O)Nc2cnc(N3CCN(c4ccnc(N)c4)CC3)c(Cl)c2)on1,aryl,crem
CCN(C(=O)c1cc(C)no1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,crem
O=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1cc(CCl)no1,aryl,crem
COCc1cc(C(=O)Nc2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)on1,aryl,crem
Cc1cc(N2CCN(c3ncc(NC(=O)c4cc(C)no4)cc3Cl)CC2)ccn1,aryl,crem
O=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1cc(CCO)no1,aryl,crem
Cc1cc(C(=O)Nc2cnc(N3CCN(c4ccnc(Cl)c4)CC3)c(Cl)c2)on1,aryl,crem
Cc1cccc(Cl)c1OCCCN1CCN(c2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)CC1,aryl,crem
Nc1ccc(C(=O)NC(=O)c2cnc(N3CCN(c4ccnc(C(F)(F)F)c4)CC3)c(Cl)c2)cc1,aryl,crem
O=C(NCCc1ccco1)c1cnc(N2CCN(c3ccnc(C(F)(F)F)c3)CC2)c(Cl)c1,aryl,crem
O=C(NCC1CCNCC1)c1cnc(N2CCN(c3ccnc(C(F)(F)F)c3)CC2)c(Cl)c1,aryl,crem
CC(C)CN1CCC(C(=O)N2CCN(c3ncc(C(=O)Nc4cccc(Cl)c4)cc3Cl)CC2)CC1,aryl,crem
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(C(=S)c3ccc([N+](=O)[O-])cc3)CC2)c(Cl)c1,aryl,crem
Nc1ccc(NC(=O)CCN2CCN(c3ncc(C(=O)Nc4cccc(Cl)c4)cc3Cl)CC2)cc1,aryl,crem
CC(C)(C)OC(=O)NCCC(=O)N1CCN(c2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)CC1,aryl,crem
Cc1ccccc1C(=O)N1CCN(c2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)CC1,aryl,crem
CN1CCN(C(=S)NC(=O)c2cnc(N3CCN(c4ccnc(C(F)(F)F)c4)CC3)c(Cl)c2)CC1,aryl,crem
COc1cc(N2CCN(c3ncc(C(=O)Nc4nc(C(=O)CCl)cs4)cc3Cl)CC2)ccn1,aryl,crem
CCCC(=O)c1csc(NC(=O)c2cnc(N3CCN(c4ccnc(OC)c4)CC3)c(Cl)c2)n1,aryl,crem
COc1cc(N2CCN(c3ncc(C(=O)Nc4nc(C(=O)CS)cs4)cc3Cl)CC2)ccn1,aryl,crem
COc1cc(N2CCN(c3ncc(C(=O)Nc4nc(C(=O)CS)cs4)cc3Cl)CC2)ccn1,aryl,crem
COc1cc(N2CCN(c3ncc(C(=O)Nc4nc(C(C)=O)c(C)s4)cc3Cl)CC2)ccn1,aryl,crem
C#CCOc1cc(N2CCN(c3ncc(C(=O)Nc4nc(C(C)=O)cs4)cc3Cl)CC2)ccn1,aryl,crem
COCOc1cc(N2CCN(c3ncc(C(=O)Nc4nc(C(C)=O)cs4)cc3Cl)CC2)ccn1,aryl,crem
CCN(C(=O)c1cnc(N2CCN(c3ccnc(OC)c3)CC2)c(Cl)c1)c1nc(C(C)=O)cs1,aryl,crem
COc1cc(N2CCN(c3ncc(C(=O)Nc4nc(C(C)=O)c(C)s4)cc3Cl)CC2)ccn1,aryl,crem
COc1cc(N2CCN(c3ncc(C(=O)Nc4nc(C(C)=O)cs4)cc3Cl)CC2)cc(N)n1,aryl,crem
COc1ccc(CNC(=O)c2cnc(N3CCN(c4ncc(C)s4)CC3)c(Cl)c2)cc1CCl,aryl,crem
COc1ccc(CNC(=O)c2cnc(N3CCN(c4ncc(C)s4)CC3)c(Cl)c2)cc1I,aryl,crem
COc1ccc(CNC(=O)c2cnc(N3CCN(c4ncc(C)s4)CC3)c(Cl)c2)c(F)c1,aryl,crem
COc1ccc(CNC(=O)c2cnc(N3CCN(c4ncc(C)s4)CC3)c(Cl)c2)c(Cl)c1,aryl,crem
COc1ccc(CN(O)C(=O)c2cnc(N3CCN(c4ncc(C)s4)CC3)c(Cl)c2)cc1,aryl,crem
COc1ccc(CNC(=O)c2cnc(N3CCN(c4ncc(C)s4)CC3)c(Cl)c2)cc1C=O,aryl,crem
COc1ccc(CNC(=O)c2cc(Cl)c(N3CCN(c4ncc(C)s4)CC3)nc2N)cc1,aryl,crem
C=Cc1cc(CNC(=O)c2cnc(N3CCN(c4ncc(C)s4)CC3)c(Cl)c2)ccc1OC,aryl,crem
COc1ccc(CNC(=O)c2cnc(N3CCN(c4ncc(C)s4)CC3)c(Cl)c2)cc1CO,aryl,crem
COc1ccc(CNC(=O)c2cnc(N3CCN(c4nc(C)c(C)s4)CC3)c(Cl)c2)cc1,aryl,crem
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(Cc3cccc(O)c3)CC2)c(Cl)c1,aryl,crem
Cc1cc(N)ccc1N1CCN(c2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)CC1,aryl,crem
