Smiles,Dataset,Model
CC(C)(C)c1ccc(-c2noc(C(=O)NNC(=S)Nc3ccc(C(F)(F)F)cc3)n2)cc1,sirt2,reinvent
O=C(NNC(=S)Nc1cccc(C(F)(F)F)c1)c1nc(-c2ccc(F)cc2)no1,sirt2,reinvent
O=C(NNC(=S)Nc1ccc(C(F)(F)F)cc1)c1nc(-c2ccc([N+](=O)[O-])cc2)no1,sirt2,reinvent
O=C(NNC(=S)Nc1cccc(C(F)(F)F)c1)c1nc(-c2ccc(Cl)cc2)no1,sirt2,reinvent
O=C(NNC(=S)Nc1ccc(C(F)(F)F)cc1)c1nc(-c2ccccc2)no1,sirt2,reinvent
CCCCc1ccc(-c2noc(C(=O)NNC(=S)Nc3cccc(C(F)(F)F)c3)n2)cc1,sirt2,reinvent
O=C(NNC(=S)Nc1cccc(C(F)(F)F)c1)c1nc(-c2ccc([N+](=O)[O-])cc2)no1,sirt2,reinvent
CC(C)(C)c1ccc(-c2noc(C(=O)NNC(=S)NC3CCCCC3)n2)cc1,sirt2,reinvent
O=C(NNC(=S)Nc1ccccc1)c1nc(-c2ccccc2)no1,sirt2,reinvent
O=C(NNC(=S)Nc1ccc(Cl)cc1)c1nc(-c2ccccc2)no1,sirt2,reinvent
O=C(NNC(=S)Nc1ccc(C(F)(F)F)cc1)c1nc(-c2ccc3c(c2)OCCO3)no1,sirt2,reinvent
Cc1sc(-c2ccccc2)nc1C(=O)N[C@@H](C)c1ccc(C(=O)NO)cc1,sirt2,reinvent
C[C@H](NC(=O)c1csc(-c2ccccc2)n1)c1ccc(C(=O)NO)cc1,sirt2,reinvent
Cc1sc(-c2nccs2)nc1C(=O)N[C@@H](C)c1ccc(C(=O)NO)cc1,sirt2,reinvent
COc1ccccc1-c1nc(C(=O)N[C@@H](C)c2ccc(C(=O)NO)cc2)c(C)s1,sirt2,reinvent
C[C@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(C(=O)NO)cc1,sirt2,reinvent
CCCc1sc(-c2ccccc2)nc1C(=O)N[C@@H](C)c1ccc(C(=O)NO)cc1,sirt2,reinvent
COc1ccc(-c2nc(C(=O)N[C@@H](C)c3ccc(C(=O)NO)cc3)c(C)s2)cc1,sirt2,reinvent
C[C@H](NC(=O)c1nc(-c2ccccc2)sc1CO)c1ccc(C(=O)NO)cc1,sirt2,reinvent
COc1ccc(-c2nc(C(=O)N[C@@H](C)c3ccc(C(=O)NO)cc3)c(C)o2)cc1,sirt2,reinvent
COc1ccccc1-c1nc(C(=O)N[C@@H](C)c2ccc(C(=O)NO)cc2)c(C2CCCCC2)s1,sirt2,reinvent
Cc1cc(C)nc(SCC(=O)Nc2nnc(Cc3cccc4ccccc34)o2)n1,sirt2,reinvent
O=C(O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCCN1CCOCC1,sirt2,reinvent
O=C(O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCCCN1CCOCC1,sirt2,reinvent
NCCCNc1nc(CCc2ccccc2)ncc1C(=O)O,sirt2,reinvent
O=C(O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCCCN1CCN(c2ncccn2)CC1,sirt2,reinvent
O=C(O)c1cnc(CCc2c[nH]c3ccccc23)nc1NC1CCCCC1,sirt2,reinvent
O=C(O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCCCN1CCN(c2ccccc2)CC1,sirt2,reinvent
O=C(O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCc1ccccc1,sirt2,reinvent
O=C(NCCCNc1nc(CCc2c[nH]c3ccccc23)ncc1C(=O)O)c1ccccc1,sirt2,reinvent
COC(=O)c1cnc(CCc2ccccc2)nc1NCCCNC(=O)Nc1ccccc1,sirt2,reinvent
O=C(O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCCCN1CCN(C(=O)OCc2ccccc2)CC1,sirt2,reinvent
CC(C)(C)c1ccc(-c2noc(C(=O)NNC(=O)Nc3ccc(C(F)(F)F)cc3)n2)cc1,sirt2,reinvent
CC(C)(C)c1ccc(-c2noc(C(=O)NNC(=O)Nc3cccc(C(F)(F)F)c3)n2)cc1,sirt2,reinvent
O=C(NNC(=S)Nc1ccccc1F)c1nc(-c2cccc3ccccc23)no1,sirt2,reinvent
CC(C)(C)c1ccc(-c2noc(C(=O)NNC(=O)Nc3ccc(F)cc3)n2)cc1,sirt2,reinvent
O=C(NNC(=S)Nc1ccc(F)c(C(F)(F)F)c1)c1nc(-c2ccccc2)no1,sirt2,reinvent
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4ccccc4)c3)s2)n1,sirt2,reinvent
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OC(F)(F)F)c3)s2)n1,sirt2,reinvent
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4ccc(Cl)cc4)c3)s2)n1,sirt2,reinvent
CCOC(=O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCCCN,sirt2,reinvent
CCOC(=O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCCN,sirt2,reinvent
O=C(O)CCCNc1nc(CCc2c[nH]c3ccccc23)ncc1C(=O)O,sirt2,reinvent
O=C(O)CCNC(=O)NCCCNc1nc(CCc2c[nH]c3ccccc23)ncc1Br,sirt2,reinvent
CCOC(=O)c1cnc(CCc2c[nH]c3ccccc23)nc1N1CCN(C(=O)OCC)CC1,sirt2,reinvent
O=C(O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCCCNC(=O)C1CCCCC1,sirt2,reinvent
O=C(O)c1cnc(CCc2c[nH]c3ccccc23)nc1NCCCNC(=O)N1CCCC1,sirt2,reinvent
O=C(NCCCNc1nc(CCc2c[nH]c3ccccc23)ncc1C(=O)O)c1cccc(Cl)c1,sirt2,reinvent
