Smiles,Dataset,Model
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccncc1,a2a,claude
Cc1cccc(NC(=O)COc2ccc(-c3cc4c([nH]3)c(=O)n(CC3CC3)c(=O)n4CC3CC3)cc2)c1,a2a,claude
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccc(F)cc1,a2a,claude
COc1ccc(NC(=O)COc2ccc(-c3cc4c([nH]3)c(=O)n(CC3CC3)c(=O)n4CC3CC3)cc2)cc1,a2a,claude
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1cccc(Cl)c1,a2a,claude
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccc2ccccc2c1,a2a,claude
Fc1ccccc1-n1cc2c(n1)c(NCCc1ccccc1)nc1ccccc12,a2a,claude
Clc1cccc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)c1,a2a,claude
Oc1ccc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)cc1,a2a,claude
c1ccc(CCNc2nc3ccccc3c3cn(-c4ccncc4)nc23)cc1,a2a,claude
Cc1ccc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)cc1,a2a,claude
c1ccc(CCNc2nc3ccccc3c3cn(-c4cccs4)nc23)cc1,a2a,claude
c1ccc(CCNc2nc3ccccc3c3cn(-c4ccccn4)nc23)cc1,a2a,claude
Nc1ccc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)cc1,a2a,claude
Fc1cccc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)c1,a2a,claude
Clc1ccc(-n2cc3c(n2)c(NCCc2ccccc2)nc2ccccc23)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(Cl)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(F)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1cccc(Br)c1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(I)cc1,a2a,claude
N#Cc1sc(=O)n(CCc2ccccc2)c1/N=C/c1ccc(Br)cc1,a2a,claude
Cc1ccc(/C=N/c2c(C#N)sc(=S)n2CCc2ccccc2)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(Br)cc1,a2a,claude
COc1ccc(/C=N/c2c(C#N)sc(=S)n2CCc2ccccc2)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(CN)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(N)cc1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cncn1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnn1,a2a,claude
Fc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)N1CCNC1,a2a,claude
Brc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccncc1)n1ccnc1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cncn1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cncn1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccc1,a2a,claude
Fc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,claude
Brc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1nccn1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccc1)N1CCNC1,a2a,claude
Clc1ccccc1C(c1ccccc1)(c1ccccn1)n1ccnc1,a2a,claude
Fc1cccc(Cl)c1C(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,claude
Clc1ccc(C(c2ccccc2)(c2ccccc2Cl)n2ccnc2)cc1,a2a,claude
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1C#N,a2a,claude
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccc(F)cc2)c1C#N,a2a,claude
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2cccc(Cl)c2)c1C#N,a2a,claude
CCC(C)C(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1C#N,a2a,claude
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1C(N)=O,a2a,claude
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1C(F)(F)F,a2a,claude
CCCC(=O)Nc1nc(-c2cccc(OC)c2)nc(-c2ccccc2)c1C#N,a2a,claude
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccc(C)cc2)c1C#N,a2a,claude
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccncc2)c1C#N,a2a,claude
CCCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1C#N,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(F)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Br)cc1,a2a,claude
N#Cc1sc(=O)n(-c2ccccc2)c1/N=C/c1ccc(Cl)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1cccc(Cl)c1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(I)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Cl)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Cl)c(F)c1,a2a,claude
N#Cc1sc(=S)n(-c2cccc(F)c2)c1/N=C/c1ccc(Cl)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1cc(Cl)ccc1Cl,a2a,claude
COc1ccc(/C=N/c2c(C#N)sc(=S)n2-c2ccccc2)cc1,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(C)C)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(CC(C)C)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(C)(C)C)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(SC(C)(C)C)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(N(C)C)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(=O)OC)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,a2a,claude
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3cccc(F)c3)nc2[nH]1,a2a,claude
CCC(CC)c1nc2c(-c3ccc(Cl)cc3)cc(-c3ccccc3)nc2[nH]1,a2a,claude
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccncc3)nc2[nH]1,a2a,claude
CCC(CC)c1nc2c(-c3ccccc3F)cc(-c3ccccc3)nc2[nH]1,a2a,claude
CCC(C)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,a2a,claude
CCCc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,a2a,claude
CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccc(OC)cc3)nc2[nH]1,a2a,claude
CCC(CC)c1nc2c(-c3cccs3)cc(-c3ccccc3)nc2[nH]1,a2a,claude
CCC(CC)c1nc2c(-c3ccccc3)cnc(-c3ccccc3)c2[nH]1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Cl)cc1,a2a,claude
N#Cc1sc(=O)n(-c2ccccc2)c1/N=C/c1ccc(Br)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(F)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1C=Nc1ccc(Br)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccn2)c1/N=C/c1ccc(Br)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1cccc(Br)c1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2F)c1/N=C/c1ccc(Br)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(I)cc1,a2a,claude
N#Cc1oc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Br)cc1,a2a,claude
N#Cc1sc(=S)n(-c2ccccc2)c1/N=N/c1ccc(Br)cc1,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5cccc(F)c5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5cccnc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(SCc5ccccc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCCc5ccccc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5cccs5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(NCc5ccccc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(C)c5ccccc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5cccc(Cl)c5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccc(F)cc5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OCc5ccco5)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(C)c4ccccc4)ccc3[nH]c2=O)on1,a2a,claude
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(C)c4ccncc4)ccc3[nH]c2=O)on1,a2a,claude
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(C)c4ccc(F)cc4)ccc3[nH]c2=O)on1,a2a,claude
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(C)c4cccc(Cl)c4)ccc3[nH]c2=O)on1,a2a,claude
COc1ccc(C(C)(C)NC(=O)COc2ccc3[nH]c(=O)c(-c4cc(C)no4)c(CCc4ccccc4)c3c2)cc1,a2a,claude
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(C)c4cccs4)ccc3[nH]c2=O)on1,a2a,claude
CCC(C)(NC(=O)COc1ccc2[nH]c(=O)c(-c3cc(C)no3)c(CCc3ccccc3)c2c1)c1ccccc1,a2a,claude
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(C)c4ccccn4)ccc3[nH]c2=O)on1,a2a,claude
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(CF)c4ccccc4)ccc3[nH]c2=O)on1,a2a,claude
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(C)c4ccc(C#N)cc4)ccc3[nH]c2=O)on1,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)cc2n(CC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(SC(F)(F)F)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCCn1c(=O)n(CCC)c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc3)cc21,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(F)(F)F)cc4F)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCN(C)C(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3F)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(NC(F)(F)F)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(F)(F)F)cc4)c(F)c3)cc2n(CCC)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)cc2n(CCN)c1=O,a2a,claude
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=S)Nc4ccc(OC(F)(F)F)cc4)cc3)cc2n(CCC)c1=O,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(Cl)cc1,a2a,claude
N#Cc1sc(=O)n(CCc2ccccc2)c1/N=C/c1ccc(F)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(Br)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1cccc(F)c1,a2a,claude
Cc1ccc(/C=N/c2c(C#N)sc(=S)n2CCc2ccccc2)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1C(=N)/N=C/c1ccc(F)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(F)c(F)c1,a2a,claude
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc([N+](=O)[O-])cc1,a2a,claude
COc1ccc(/C=N/c2c(C#N)sc(=S)n2CCc2ccccc2)cc1,a2a,claude
N#Cc1sc(=S)n(CCc2cccc(F)c2)c1/N=C/c1ccc(F)cc1,a2a,claude
Clc1ccc2nc(NC3CCCC3)c3nn(-c4ccccc4)cc3c2c1,a2a,claude
Fc1cccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccc(Cl)cc23)c1,a2a,claude
Clc1ccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccc(Cl)cc23)cc1,a2a,claude
Fc1ccc2nc(NC3CCCCC3)c3nn(-c4ccccc4)cc3c2c1,a2a,claude
Clc1ccc2nc(NC3CCCCCC3)c3nn(-c4ccccc4)cc3c2c1,a2a,claude
Clc1ccc2nc(NC3CCC3)c3nn(-c4ccccc4)cc3c2c1,a2a,claude
Clc1ccc2nc(NC3CCCCC3)c3nn(-c4ccncc4)cc3c2c1,a2a,claude
Clc1ccc2nc(NC3CCOCC3)c3nn(-c4ccccc4)cc3c2c1,a2a,claude
Cc1ccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccc(Cl)cc23)cc1,a2a,claude
Clc1ccc2nc(NC3CCCCC3)c3nn(-c4ccccn4)cc3c2c1,a2a,claude
CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2cccnc2)n1,a2a,claude
CCC(CC)C(=O)Nc1cc(-c2cccc(F)c2)nc(-c2ccccc2)n1,a2a,claude
CCCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,a2a,claude
CCC(CC)C(=O)Nc1cc(-c2ccc(Cl)cc2)nc(-c2ccccc2)n1,a2a,claude
CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2cccc(C)c2)n1,a2a,claude
CCC(CC)C(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2)n1,a2a,claude
CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccc(OC)cc2)n1,a2a,claude
CCC(C)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,a2a,claude
CCC(CC)C(=O)Nc1cc(-c2cccs2)nc(-c2ccccc2)n1,a2a,claude
CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccco2)n1,a2a,claude
N#Cc1c(NC(=O)C2CCC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CCCCCC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CCCCC2)nc(-c2ccccc2)nc1-c1cccnc1,a2a,claude
N#Cc1c(NC(=O)C2CCCC2)nc(-c2ccccn2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CCCC2)nc(-c2ccccc2)nc1-c1cccc(F)c1,a2a,claude
N#Cc1c(NC(=O)C2CCCC2)nc(-c2ccccc2)nc1-c1ccncc1,a2a,claude
N#Cc1c(NC(=O)C2CCCC2)nc(-c2ccc(Cl)cc2)nc1-c1ccccc1,a2a,claude
COc1ccc(-c2nc(-c3ccccc3)nc(NC(=O)C3CCCC3)c2C#N)cc1,a2a,claude
N#Cc1c(NC(=O)C2CCOCC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,claude
Cc1cccc(-c2nc(NC(=O)C3CCCC3)c(C#N)c(-c3ccccc3)n2)c1,a2a,claude
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2ccccc2)nc1N,a2a,claude
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2ccccc2)nc1O,a2a,claude
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2cccnc2)nc1N,a2a,claude
N#Cc1c(-c2cccc(SC(F)(F)F)c2)cc(-c2ccccc2)nc1N,a2a,claude
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2ccccn2)nc1N,a2a,claude
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2ccncc2)nc1N,a2a,claude
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2ccc(F)cc2)nc1N,a2a,claude
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2ccc(Cl)cc2)nc1N,a2a,claude
COc1ccc(-c2cc(-c3cccc(OC(F)(F)F)c3)c(C#N)c(N)n2)cc1,a2a,claude
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2cccc(F)c2)nc1N,a2a,claude
N#Cc1c(NC(=O)C2CC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CCC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CCC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CCCC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CC2)nc(-c2cccc(F)c2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CC2)nc(-c2ccccc2)nc1-c1cccc(Cl)c1,a2a,claude
N#Cc1c(NC(=O)CC2CC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CC2)nc(-c2ccc(F)cc2)nc1-c1ccccc1,a2a,claude
N#Cc1c(NC(=O)C2CC2)nc(-c2ccccc2)nc1-c1ccc(F)cc1,a2a,claude
CC1CC1C(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1C#N,a2a,claude
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(Cc3ccccc3)cc12,a2a,claude
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(Cc3ccccc3F)cc12,a2a,claude
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(Cc3cccc(Cl)c3)cc12,a2a,claude
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(CCc3ccccc3)cc12,a2a,claude
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(Cc3ccc(F)cc3)cc12,a2a,claude
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(Cc3ccncc3)cc12,a2a,claude
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(Cc3cccnc3)cc12,a2a,claude
Nc1nc(-c2cccc(OC(F)(F)F)c2)nc2sc(Cc3ccccc3)cc12,a2a,claude
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(Cc3cccs3)cc12,a2a,claude
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(COc3ccccc3)cc12,a2a,claude
Nc1c(Sc2ccccc2)cc(Sc2ccccc2)c2c1C(=O)c1ccccc1C2=O,a2a,claude
Nc1c(Sc2ccccc2)cc(Sc2ccccc2)c2c1C(=O)c1cccc(F)c1C2=O,a2a,claude
Nc1c(Sc2ccccc2)cc(Sc2ccccc2)c2c1C(=O)c1ccc(Cl)cc1C2=O,a2a,claude
Nc1c(Sc2ccccc2)cc(Sc2ccccc2)c2c1C(=O)c1ccc(O)cc1C2=O,a2a,claude
Nc1c(Sc2ccccc2)cc(Sc2ccccc2)c2c1C(=O)c1cc(Br)ccc1C2=O,a2a,claude
Nc1c(Sc2ccccc2)cc(Sc2cccc(F)c2)c2c1C(=O)c1ccccc1C2=O,a2a,claude
