Smiles,Dataset,Model
O=C(CN1CCc2ccc(Cl)cc21)Nc1cccc(CNC(=O)c2cc(Cl)cc(Cl)c2)c1,aryl,molmim
O=C(Cc1ccc(Cl)cc1)Nc1ccc2c(c1)N(Cc1ccc(Cl)cc1)CCN2Cc1cccnc1,aryl,molmim
CN(C)C(=O)Cc1ccnc(NCCc2ccc(Cl)cc2)n1,aryl,molmim
CC(=O)N1CCN(Cc2cc(NCCc3ccc(C(=O)O)cc3)ncn2)c2ccccc21,aryl,molmim
CC(=O)N1CCN(Cc2ccc(Cl)cc2Cl)c2ccc(Cl)cc2C1,aryl,molmim
COC(=O)c1ccc(CNc2nc(Cl)cc3c2N(Cc2ccc(O)cc2)CCN(C)C3)c(O)c1,aryl,molmim
Cc1cc(Br)ccc1CN(Cc1ccc(Cl)cc1)c1ncc2c(n1)CNCC2,aryl,molmim
Cc1ccc(Cc2noc(CNc3cc4c(cc3Cl)CCC(=O)N4)n2)cc1,aryl,molmim
O=C(NCc1ccc(NCc2ccc(Cl)cc2)nc1N1CCCCC1)c1ccncc1,aryl,molmim
Cc1ncc(CNC(=O)Cc2cccc(Cl)c2)c(N2CCN(C)CC2)n1,aryl,molmim
Cc1nc2c(nc1NCCNC(=O)c1cccc(Cl)c1C)CNCC2,aryl,molmim
O=C(Cc1ccc(Cl)c(Cl)c1)NCCN1CCc2ccccc2C1,aryl,molmim
CC(=O)N1CCN(C)Cc2c(NCc3ccccc3C)nc(Cl)nc21,aryl,molmim
NCC(=O)N1CCc2nc(NCc3ccc(C(=O)NCc4ccc(Cl)cc4)cc3)ncc2C1,aryl,molmim
CN1CCN(Cc2cnc(OCc3ccc(C(=O)O)cc3)c(Cl)c2)c2ccc(Cl)nc21,aryl,molmim
CC(=O)Nc1c(Cl)cccc1CNc1nc2c(c(NCc3ccc(Cl)cc3)n1)CNCC2,aryl,molmim
O=C(c1ccc(Cl)cc1)c1ccc(CNc2ncc3c(n2)CCN(Cc2ccc(Cl)cc2)C3)cc1,aryl,molmim
NC(=O)c1cccc(CNc2ncnc3c2[C@@H](c2ccc(Cl)cc2)N(Cc2ccccc2)CC3)c1,aryl,molmim
CCC1(NC(=O)c2cc(Cl)cnc2N2CCc3c(N(C)C)ccnc3C2)CC1,aryl,molmim
CN1CC(CNc2nccc(CC3(C(=O)O)CCC3)n2)C1,aryl,molmim
O=C1CN(Cc2ccc(O)c(NC(=O)C3CCC3)c2)c2cc(Cl)cc(Cl)c2N1,aryl,molmim
CCOC(=O)c1ccnc(CN2CCc3cc(Cl)ccc3C2)c1N,aryl,molmim
CN1CCc2c(ccnc2NCCC2(O)CCCC2)C1,aryl,molmim
CCC(O)(CC)CNC(=O)N1CCN(Cc2ccc(Cl)cc2)c2ccccc21,aryl,molmim
CCC(=O)Nc1ccc2c(n1)OC1(CCN(C(=O)CN)CC1)c1cc(Cl)ccc1OC2,aryl,molmim
O=C1Nc2ccccc2Nc2nc(Cl)ccc2[C@@H]1N1CCN(C[C@@H](O)CCC(F)(F)F)CC1,aryl,molmim
Oc1cc(CNCC(F)(F)F)nc(CN2CCc3cc(Cl)ccc32)n1,aryl,molmim
Nc1cccc(CN(Cc2cccc(Cl)c2)Cc2cc(=O)n3c(n2)CCCC3)c1,aryl,molmim
CC1(O)CN(C(=O)c2ccc(N3CCN(Cc4cnccc4Cl)CC3)nc2)C1,aryl,molmim
CN1CCN(c2ncc(Cl)cc2C(=O)N2CC(C(=O)O)C2)CC1,aryl,molmim
CN1C(=O)CN(C(=O)C(=O)NCC2(c3ccncc3Cl)CCOCC2)Cc2ccccc21,aryl,molmim
C[C@@H]1CN(C(=O)C2(C)CN(c3ccccc3C(=O)N3CCOCC3)C2)C[C@@H](C)O1,aryl,molmim
CC(=O)N1CCc2nc(N3CCN(c4cccnc4Cl)CC3)ccc2C1,aryl,molmim
CCOc1cnccc1CN1CCN(c2cc3c(cn2)OCC(=O)N3C)CC1,aryl,molmim
COc1cc(NC(=O)C2(C(=O)O)CC2)ccc1C(=O)N1CCN(C)CC1,aryl,molmim
O=C(O)c1cc(NCc2nccnc2Cl)cc(O)c1[N+](=O)[O-],aryl,molmim
O=C(NC1(C(=O)O)CCN(CCN2CCCCC2)CC1)C1CC1,aryl,molmim
COC(CCl)CN1CC(CN2CC(C)(C(=O)O)C2)C1,aryl,molmim
O=C(Nc1ccc(Cl)cc1)c1cccc(NCC2CN(c3ccncc3)C2)n1,aryl,molmim
O=C(CC1(NCc2ccncc2)CC1)Nc1nc(Cl)cc(Nc2cccc(Cl)c2)n1,aryl,molmim
O=C(CN1CC2CC1(c1ccccn1)C2)Nc1ccc(Cl)c(C(=O)Nc2ccccc2)c1,aryl,molmim
O=C(Nc1ccc(CN2CCN(c3ccccn3)CC2)cc1)c1cccc([N+](=O)[O-])c1,aryl,molmim
O=C(c1cc(Cl)nc(NCC2CN(c3ccccc3)C2)c1)N1CCc2ccccc21,aryl,molmim
CN(C)c1ccc(NC(=O)c2cc(Cl)nc(NCC3(c4ncccc4Cl)CC3)c2)cc1,aryl,molmim
COc1cccc(NC(=O)c2nc(NCC3(N4CCc5cccnc5C4)CC3)ccc2Cl)c1,aryl,molmim
CCN1CC(CNc2nc(Cl)nc(Nc3cccc(C#N)c3)n2)C1,aryl,molmim
O=C(NCCc1ccnc(NC2(c3cc(Cl)ccc3Cl)CC2)n1)C1CNC1,aryl,molmim
Clc1cc(Cl)c(N2CCc3ccccc32)nc1NCC1(c2cccnc2)COC1,aryl,molmim
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(N2CCN(c3ncccn3)CC2)cc1,aryl,molmim
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(N2CCN(c3ncccn3)CC2)cc1,aryl,molmim
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(N2CCN(c3ncccn3)CC2)cc1,aryl,molmim
CC12CC3CC(C1)CC(NC(=O)c1cc(Cl)cc(S(=O)(=O)N4CCN(c5ccccc5)CC4)c1)(C3)C2,aryl,molmim
O=C(c1cnc(NC2CCC3(CC2)CC3)c(Cl)c1)N1CCN(c2nccs2)CC1,aryl,molmim
O=C(Nc1ccc(N2CCN(c3ccccn3)CC2)nc1)C12CC3CC(CC(C3)C1)C2,aryl,molmim
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(N2CCc3sccc3C2)nc1,aryl,molmim
O=C([C@@H]1CCN(c2ncccn2)C1)N1CC(CNC(=O)C23CC4CC(CC(C4)C2)C3)C1,aryl,molmim
O=C(NC1CN(C(=O)[C@@H]2CCN(c3cnccn3)C2)C1)C1CC2(CCCC2)C1,aryl,molmim
CCC1(CNC(=O)C23CC(c4c(Br)cnn4C)(C2)C3)CCC1,aryl,molmim
C[C@H](NC(=O)c1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1)c1ccccc1,aryl,molmim
C[C@H](NC(=O)c1cnc(N2CCN(Cc3ccccc3)CC2)nc1)c1ccccc1,aryl,molmim
C[C@@H](C(=O)Nc1ccc(C(=O)N2CCN(c3ccncc3)CC2)c(Cl)c1)c1ccccc1,aryl,molmim
C[C@H](NC(=O)c1ccccc1)c1cnc(N2CCN(c3ccccc3Cl)CC2)cn1,aryl,molmim
C[C@H](C(=O)Nc1cnc(Cl)c(C(=O)N2CCN(Cc3cccnc3)CC2)c1)c1ccccc1,aryl,molmim
Cc1ccc(NC(=O)[C@H](c2ccc(Cl)cc2)N2CCN(c3ncccn3)CC2)cc1,aryl,molmim
CN(Cc1ccccc1)C(=O)c1ccc(Nc2ncc(Cl)c(N3CCC(F)CC3)n2)cc1,aryl,molmim
C[C@H](Oc1ccc(N2CCN(C(=O)OC(C)(C)C)CC2)cc1)C(=O)NCc1ccccc1,aryl,molmim
CN(C(=O)c1ccc(NC(=O)c2cccnc2)cc1)c1ccc(Cl)cn1,aryl,molmim
C[C@@H]1C[C@@H]1[C@@H]1C[C@H]1NC(=O)NC1CCN(CC(=O)Nc2ccncc2)CC1,aryl,molmim
O=C(NCc1ccc(Cl)c(Cl)c1)c1cnc(N2CCN(c3ccc(Cl)cc3)CC2)nc1,aryl,molmim
N#CCC1CCN(c2ccc(C(=O)NCc3ccc(Cl)c(Cl)c3)cn2)CC1,aryl,molmim
O=C(NCc1ccc(Cl)c(Cl)c1)c1ccc2c(c1)CCN2c1cncc(Cl)n1,aryl,molmim
O=C(NCc1cc(Cl)cc(Cl)c1)c1ccc(N2CCN(c3ncccn3)CC2)c(Cl)c1,aryl,molmim
O=C(NCc1ccc(Cl)c(Cl)c1)NCc1ncc(C(=O)N2CCc3ccccc32)cn1,aryl,molmim
Nc1ncc2c(n1)CCCN2Cc1ccc(C(=O)NCc2ccc(F)c(F)c2)cc1,aryl,molmim
O=C(c1ccncc1)N1CC[C@@H](NCc2ccnc(Cl)c2)C(F)(F)C1,aryl,molmim
O=C(Nc1ccc(Cl)cc1)Nc1ccc(C(=O)N2CCN(c3ncccn3)CC2)cc1Cl,aryl,molmim
CN(Cc1ccccn1)C(=O)c1ccc(NC(=O)c2cc(Cl)c(Cl)s2)cc1,aryl,molmim
C#CCNC(=O)CN1CCN(CCNC(=O)CC(Cl)(Cl)Cl)CC1,aryl,molmim
O=C(Nc1cccc(Cl)c1)c1cncc2c1CCN(CCCCl)CC2,aryl,molmim
CCCCN1CCc2ncc(NC(=O)Nc3cccc(Cl)c3)cc2C1,aryl,molmim
CN1CC(=O)Nc2nc(NCCN3CCCCCC3)c(-c3cccc(Cl)c3)cc21,aryl,molmim
O=C(Nc1nc(NCCOC2CCCCC2)ccc1Cl)c1ccccc1Cl,aryl,molmim
Cc1ccc(NC(=O)c2cn3c(n2)CCCN(Cc2ccccc2)CC3)cc1,aryl,molmim
CNC(=O)c1cc(NCc2nc(O)c3c(n2)CCCCC3)ccc1Cl,aryl,molmim
O=C(Nc1nc2c(cc1C(=O)NCCOC1CCCC1)CCC2)c1ccccc1,aryl,molmim
N#Cc1c2c(c(N)n(Cc3ccc(Cl)cc3)c1=O)CN(Cc1ccc(Cl)cc1)CCCCC2,aryl,molmim
Nc1c(NCc2ccc(Cl)cc2)nc2ccc(Cl)cc2c1NC1CCCCC1,aryl,molmim
NC(=O)c1cc(Cl)c(Cl)nc1N[C@@H]1CCCCCCNC1,aryl,molmim
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cnc1NCCN1CCOCC1,aryl,molmim
O=C(Nc1ccc(Cl)c(C(=O)NCCN2CCOCC2)c1)c1ccnc(Cl)c1,aryl,molmim
O=C(Nc1cccc(Cl)c1)c1cc(Cl)cc2c1NCCOCCNC2,aryl,molmim
Cn1c(NCCN2CCCOCC2)nc2ccc(C(N)=O)cc21,aryl,molmim
NCCCNC(=O)c1ccc2c(c1)N(Cc1ccccn1)CCCO2,aryl,molmim
Cc1ccc2c(c1)OCCCN(c1ncc(N)c(-c3cccc(Cl)c3)n1)C2,aryl,molmim
NC(=O)C(=O)N1CCN(CCOCC(F)F)CCc2ccccc2C1,aryl,molmim
C[C@H]1CN(C)c2ccc(C(=O)N[C@H](C)c3ccccc3)cc2NC1=O,aryl,molmim
,aryl,molmim
,aryl,molmim
CCN(CC)CCNc1ncc(C(=O)Nc2ccccc2)cc1Cl,aryl,molmim
CCN(CC)CCNc1ccc2cccc(NC(=O)Nc3ccc(Cl)cc3)c2n1,aryl,molmim
CCN(CC)CCN1CCc2nc(C(=O)Nc3ccc(Cl)cc3)ccc2C1,aryl,molmim
CCN(CC)CCNCc1csc(-c2cc(Cl)ccc2Cl)n1,aryl,molmim
CCN(CC)CCNC(=O)c1cc2c(n1-c1ccc(Cl)cc1Cl)CCC2,aryl,molmim
CC(F)(F)CCNC(=O)Nc1ccc(C(=O)Nc2ncccc2Cl)c(Cl)c1,aryl,molmim
CC(C)NCCN(Cc1ccc(Cl)cc1)c1cc(Cl)ccn1,aryl,molmim
CCN(CC)C(=O)CN(CCN(C)C)c1nc(Cl)ccc1Cl,aryl,molmim
CN(C)C(=O)Nc1cc(NC(=O)N2CCC3(CC2)CN(Cc2ccncc2)C3)ccc1Cl,aryl,molmim
O=C(CNC[C@H](CO)CC(F)F)N[C@H](c1ccccc1)c1ccc(Cl)cc1,aryl,molmim
O=C(Nc1cccc(Cl)c1)c1cc(Cl)nc(NCCN2CCCCC2)c1,aryl,molmim
O=C(Nc1cccc(Cl)c1)c1cc2c(nc1NCCN1CCCNCC1)CCNC2,aryl,molmim
O=C(Nc1cc2c(cc1NCCN1CCCCC1)OCCO2)c1ccc(Cl)cc1,aryl,molmim
O=C(Nc1cc(Cl)cc(CN2CCCCC2)n1)c1cccc(Cl)c1,aryl,molmim
CNc1cc(C(=O)Nc2cccc(Cl)c2)nc2c1CCCCC2,aryl,molmim
Clc1cccc(Nc2nc3c(cc2Cl)CCNCC3)c1,aryl,molmim
O=C(Nc1ccccc1)c1cc(Cl)c(N2CCCNCC2)nc1Cl,aryl,molmim
Cc1cc(NCc2ccc3c(c2)CCCC3)c(NC(=O)c2ccccc2)nc1C,aryl,molmim
O=C(CN1CCCCC1)N1CCc2nc(-c3ccccc3)[nH]c2C1,aryl,molmim
CN1C(=O)c2ccccc2CN(S(=O)(=O)c2cccc(Cl)c2)CCC12CCNCC2,aryl,molmim
CC(=O)Nc1c(Cl)ccc(NC(=O)N2CCN(c3ccncc3)CC2)c1Cl,aryl,molmim
O=C(Nc1cccc(Cl)c1)c1ccccc1NC[C@H]1c2ncccc2CCN1Cc1ccncc1,aryl,molmim
O=C(CN1CCN(c2ncccn2)CC1)Nc1cccc(Cl)c1C(=O)Nc1ccccc1Cl,aryl,molmim
CN1CCN(C(=O)c2cnn(-c3ccccc3Cl)c2NC(=O)c2ccccc2)CC1,aryl,molmim
O=C(c1ccccc1Cl)N1CCN(Cc2ccccc2)c2ncncc2C1,aryl,molmim
CC(=O)N(CCN1CCNc2nccc(Cl)c21)c1c(Cl)cccc1Cl,aryl,molmim
O=C(Nc1cccc(Cl)c1Cl)c1ccccc1N1CCNCC(F)(F)C1,aryl,molmim
O=C(CN1CCOc2ccc(Cl)cc21)Nc1ccccc1NC(=O)c1ccccc1Cl,aryl,molmim
CN1CCN(Cc2cccnc2NS(=O)(=O)c2ccccc2Cl)Cc2cccnc21,aryl,molmim
COc1ccc2c(c1)CN(Cc1ccccc1)C(=O)CN2c1nccnc1Cl,aryl,molmim
O=C(c1cccc(Cl)c1)c1ccnc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,aryl,molmim
O=C(Nc1cccc(NC(=O)c2noc3c2CN(CC(F)(F)F)CC3)c1)c1cccc(Cl)c1,aryl,molmim
O=C(Nc1cccc(C(F)(F)F)c1)N(Cc1cccc(Cl)c1)c1ncc2c(n1)CCNC2,aryl,molmim
O=C(N(c1ccc2c(n1)CN(c1cccc(Cl)c1)CC2)C1CNC1)C(F)(F)F,aryl,molmim
O=C(Nc1cc(Nc2ccc(Cl)cc2Cl)cc2c1N(Cc1ccncc1)CCC2)C(F)(F)F,aryl,molmim
NC(CNc1cc(C2CCNCC2)ncn1)(c1cccc(Cl)c1)c1cccc(C(F)(F)F)c1,aryl,molmim
COC1CN(c2cc(CN(Cc3cncc(C(F)(F)F)c3)c3ccc(Cl)cc3)ccn2)C1,aryl,molmim
Nc1ccc(Cl)nc1N(CC(F)(F)F)C(=O)c1cccnc1,aryl,molmim
CN(C)C[C@@H]1CN(C)c2ccc(Cl)cc2C(=O)N1Cc1cncc(C(F)(F)F)c1,aryl,molmim
N#Cc1c(NS(=O)(=O)c2ccc(Cl)cc2)nnc2c1CN(CC(F)(F)F)CC2,aryl,molmim
COc1cc(CN2CCN(c3cc(C(=O)Nc4ccccc4)ccc3Cl)CC2)ccn1,aryl,molmim
COc1cc(N2CCN(c3ccc(Nc4cccc(Cl)c4)c(Cl)c3)CC2)ncn1,aryl,molmim
Cc1cc(C(=O)Nc2cccc(Cl)c2)cnc1NCc1ccc(N2CCOCC2)nc1,aryl,molmim
COc1cc(N2CCN(CC(=O)Nc3ccc(Cl)c(Cl)c3)CC2)ncn1,aryl,molmim
COc1cc(N2CCN(Cc3nc(Cl)c(Nc4cccc(Cl)c4)s3)CC2)ncn1,aryl,molmim
COc1ccc(NC(=O)c2cc(Nc3cccc(Cl)c3)nc(CN3CCN(C)CC3)n2)cc1,aryl,molmim
COc1cc([N+](=O)[O-])cnc1N1CCN(Cc2cccc(C(N)=O)c2)CC1,aryl,molmim
CN(CC(=O)Nc1ccnc(Nc2c(Cl)cccc2Cl)c1)Cc1cncs1,aryl,molmim
C[C@H](CO)[C@H](O)CNc1ncc(Cl)c(C(=O)Nc2ccc(Cl)cc2)n1,aryl,molmim
COc1cncc([C@H]2CSCCN2CC(=O)Nc2ccn(Cc3ccccc3)c(=O)c2Cl)c1,aryl,molmim
Cc1cnc(N2CCN(S(=O)(=O)c3ccc(NC(=O)c4ccccc4)c(Cl)c3)CC2)s1,aryl,molmim
O=C(Nc1cccc(Cl)c1)c1ccc(NC2CCN(C(=O)c3cc(Cl)ccn3)CC2)cc1,aryl,molmim
O=C(Nc1ccccc1)c1cc(C(F)F)nc(N2CCN(c3cccc(Cl)c3)CC2)n1,aryl,molmim
N#Cc1ccc(NC(=O)c2cnc(N3CCN(C(=O)c4cccs4)CC3)s2)cc1,aryl,molmim
O=C(Nc1cccc(Cl)c1)c1ccc(CNCc2nc(-c3cccc(Br)c3)no2)cc1,aryl,molmim
CCc1nc(CN2CCN(c3ncccc3Cl)CC2)sc1C,aryl,molmim
Cc1nc(CN2CCN(c3ccccn3)CC2)sc1S(=O)(=O)Nc1ccc(Cl)c(Cl)c1,aryl,molmim
Cc1ccnc(NCCNC(=O)c2ccc(Sc3ccc(Cl)cc3Cl)cc2)n1,aryl,molmim
Cc1ccnc(NCCNC(=O)c2ccc(-c3ccc(Cl)c(Cl)c3)s2)n1,aryl,molmim
Clc1ccc(NCc2noc(CN3CCCC3)n2)cc1Cl,aryl,molmim
COC(=O)C1=CC(N2CCN(C(=O)c3ccc(=O)n(-c4cccc(Cl)c4)c3)CC2)=NC1,aryl,molmim
Cn1cccc(C(=O)N2CCN(C(=O)c3ccc(NC(=O)c4ccco4)cc3Cl)CC2)c1=O,aryl,molmim
O=C(CN1CCN(CC2=CC(=O)OC2)CC1)Nc1ccc(Oc2ccccc2)c(Cl)c1,aryl,molmim
CC1=CC(C)(C)N(CC(=O)Nc2ccc(Oc3ccc(C#N)cc3)c(Cl)c2)C1=O,aryl,molmim
C=C(Cl)CN1CCN(C(=O)c2ccnc(Nc3nc4ccc(Cl)cc4c4ccccc34)c2)CC1,aryl,molmim
CN(C)C(=O)[C@@H]1CN(Cc2cc(Cl)n(C)c(=O)c2)CCN1Cc1ccccc1,aryl,molmim
N#Cc1c(CC(=O)Nc2ccccc2)nsc1NN=C1CCN(CC(F)(F)F)C1=O,aryl,molmim
CC(C)=CC(=O)N1CCN(c2ccc(C#N)c(=O)n2Cc2ccccc2)CC1,aryl,molmim
Nc1c(N2CCCCC2)ccc(=O)n1C1CCN(C(=O)C(Cl)Cl)CC1,aryl,molmim
C=C(Cl)CN1C(=O)CC[C@@]12CCN(Cc1ccc(Cl)c(N3CCNC3=O)c1)C2,aryl,molmim
CN1CCN(c2nc3c(cc2Cl)CN(C(=O)OC(C)(C)C)CC3)Cc2ccccc21,aryl,molmim
Cc1ccc(CNC(=O)C2CCOCC2)c(N2CCN(C)c3ccccc32)n1,aryl,molmim
CC(C)(C)OC(=O)N1CCc2cc(Nc3cc(NC(=O)C4CCOCC4)c(Cl)cn3)ccc21,aryl,molmim
COC(=O)Cc1cc(NCc2ccccc2Cl)ncc1N,aryl,molmim
O=C(CN1CCOCC1)Nc1cc(CN2CCOc3ccccc3C2)ccn1,aryl,molmim
CN1CCN(Cc2ccccc2)Cc2ccc(NC(=O)CN3CCOCC3)nc21,aryl,molmim
CN1CCN(CCNc2ncccc2NC(=O)Cc2ccc(Cl)c(F)c2)CC1,aryl,molmim
CN1CCN(C(=O)c2cccc(NCC(F)(F)c3ccc4c(c3)OCCO4)c2)CC1,aryl,molmim
O=C(c1ccc(NN=C2CCCc3ccccc32)nc1Cl)N1CCOCC1,aryl,molmim
COC(=O)CN1CCN(Cc2cccc3c2CCN(C)C3)CC1,aryl,molmim
