Smiles,Dataset,Model
O=C(NCC1CC1)c1cnc(N2CCN(c3ccccc3F)CC2)nc1,aryl,claude
O=C(NCC1CC1)c1cnc(N2CCN(c3ccccc3Cl)CC2)nc1,aryl,claude
COc1ccccc1N1CCN(c2ncc(C(=O)NCC3CC3)cn2)CC1,aryl,claude
Nc1ccccc1N1CCN(c2ncc(C(=O)NCC3CC3)cn2)CC1,aryl,claude
CCc1ccccc1N1CCN(c2ncc(C(=O)NCC3CC3)cn2)CC1,aryl,claude
O=C(NCC1CC1)c1cnc(N2CCN(c3ccccc3)CC2)nc1,aryl,claude
Cc1ccccc1N1CCCN(c2ncc(C(=O)NCC3CC3)cn2)CC1,aryl,claude
O=C(NCC1CC1)c1cnc(N2CCN(c3ccccc3CF)CC2)nc1,aryl,claude
O=C(NCC1CC1)c1cnc(N2CCN(c3ccccc3CO)CC2)nc1,aryl,claude
Cc1cccc(N2CCN(c3ncc(C(=O)NCC4CC4)cn3)CC2)c1,aryl,claude
Cc1ccccc1N1CCN(c2ncc(-c3nc(C4CC4)no3)cc2F)CC1,aryl,claude
Cc1ccccc1N1CCN(c2ncc(-c3nc(C4CC4)no3)cc2Br)CC1,aryl,claude
Fc1ccccc1N1CCN(c2ncc(-c3nc(C4CC4)no3)cc2Cl)CC1,aryl,claude
COc1ccccc1N1CCN(c2ncc(-c3nc(C4CC4)no3)cc2Cl)CC1,aryl,claude
Nc1ccccc1N1CCN(c2ncc(-c3nc(C4CC4)no3)cc2Cl)CC1,aryl,claude
Cc1ccccc1N1CCN(c2ncc(-c3nc(C4CCC4)no3)cc2Cl)CC1,aryl,claude
FC(F)(F)c1ccccc1N1CCN(c2ncc(-c3nc(C4CC4)no3)cc2Cl)CC1,aryl,claude
Clc1ccccc1N1CCN(c2ncc(-c3nc(C4CC4)no3)cc2Cl)CC1,aryl,claude
Cc1ccccc1N1CCCN(c2ncc(-c3nc(C4CC4)no3)cc2Cl)CC1,aryl,claude
Cc1ccccc1N1CCN(c2ncc(-c3noc(C4CC4)n3)cc2Cl)CC1,aryl,claude
Cc1ccccc1N1CCN(c2ncc(-c3noc(C4CC4)n3)cc2F)CC1,aryl,claude
Cc1ccccc1N1CCN(c2ncc(-c3noc(C4CC4)n3)cc2Br)CC1,aryl,claude
Fc1ccccc1N1CCN(c2ncc(-c3noc(C4CC4)n3)cc2Cl)CC1,aryl,claude
COc1ccccc1N1CCN(c2ncc(-c3noc(C4CC4)n3)cc2Cl)CC1,aryl,claude
Cc1ccccc1N1CCN(c2ncc(-c3noc(C4CCC4)n3)cc2Cl)CC1,aryl,claude
FCc1ccccc1N1CCN(c2ncc(-c3noc(C4CC4)n3)cc2Cl)CC1,aryl,claude
Cc1ccccc1N1CCCN(c2ncc(-c3noc(C4CC4)n3)cc2Cl)CC1,aryl,claude
FC(F)(F)c1ccccc1N1CCN(c2ncc(-c3noc(C4CC4)n3)cc2Cl)CC1,aryl,claude
Nc1ccccc1N1CCN(c2ncc(-c3noc(C4CC4)n3)cc2Cl)CC1,aryl,claude
Cc1ccccc1N1CCN(c2ncc(-c3nsc(C4CC4)n3)cc2Cl)CC1,aryl,claude
O=C(Nc1cccc(F)c1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Br)c1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(-c2ccccc2)c(F)c1,aryl,claude
O=C(Nc1ccc(Cl)cc1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
Cc1cccc(NC(=O)c2cnc(-c3ccccc3)c(Cl)c2)c1,aryl,claude
O=C(Nc1ccnc(Cl)c1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
O=C(Nc1ccccc1Cl)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
O=S(=O)(Nc1cccc(Cl)c1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
COc1cccc(NC(=O)c2cnc(-c3ccccc3)c(Cl)c2)c1,aryl,claude
O=C(Nc1cccc(F)c1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Br)c1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(-c2ccccc2)c(F)c1,aryl,claude
O=C(Nc1ccc(Cl)cc1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
Cc1cccc(NC(=O)c2cnc(-c3ccccc3)c(Cl)c2)c1,aryl,claude
O=C(Nc1ccncc1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
O=C(Nc1cccnc1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(-c2ccccn2)c(Cl)c1,aryl,claude
O=S(=O)(Nc1cccc(Cl)c1)c1cnc(-c2ccccc2)c(Cl)c1,aryl,claude
COc1cccc(NC(=O)c2cnc(-c3ccccc3)c(Cl)c2)c1,aryl,claude
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(F)c1,aryl,claude
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Br)c1,aryl,claude
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncn3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccccc3)CC2)c(Cl)c1,aryl,claude
Cc1cc(N2CCN(c3ncc(C(=O)NCc4cccc(Cl)c4)cc3Cl)CC2)ccn1,aryl,claude
O=C(NCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3F)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1cccc(F)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1cccc(Br)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1ccccc1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(F)c1,aryl,claude
O=C(NCCc1cccc(Cl)c1)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncn3)CC2)c(Cl)c1,aryl,claude
O=C(CNCCc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1cccc(Cl)c1)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1,aryl,claude
Cc1cc(N2CCN(c3ncc(C(=O)NCCc4cccc(Cl)c4)cc3Cl)CC2)ccn1,aryl,claude
O=C(NCCc1ccccc1Cl)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1ccccc1F)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1ccccc1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1ccccc1Cl)c1cnc(N2CCN(c3ccncc3)CC2)c(F)c1,aryl,claude
O=C(NCCc1ccccc1Cl)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1ccccc1Cl)c1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1ccccc1Cl)c1cnc(N2CCCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1ccccc1Cl)c1cnc(N2CCN(c3cncnc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1ccccc1Cl)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCCc1ccccc1Cl)c1cnc(N2CCN(c3ccnnc3)CC2)c(Cl)c1,aryl,claude
O=C(NCC1CCCO1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCC1CCCO1)c1cnc(N2CCN(c3ccncc3)CC2)c(F)c1,aryl,claude
O=C(NCC1CCCO1)c1cnc(N2CCN(c3ccncc3)CC2)c(Br)c1,aryl,claude
O=C(NCC1CCCO1)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1,aryl,claude
O=C(NCC1CCCO1)c1cnc(N2CCN(c3ccncn3)CC2)c(Cl)c1,aryl,claude
O=C(NCC1CCCO1)c1cnc(N2CCN(c3cncnc3)CC2)c(Cl)c1,aryl,claude
O=C(NCC1CCCO1)c1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1,aryl,claude
O=C(NCC1CCCO1)c1cnc(N2CCCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCC1CCCO1)c1cnc(N2CCN(c3ccncc3F)CC2)c(Cl)c1,aryl,claude
O=C(CNCC1CCCO1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
CC1(NC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(F)c2)COC1,aryl,claude
CC1(NC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Br)c2)COC1,aryl,claude
CC1(NC(=S)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)COC1,aryl,claude
CC1(NC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)CSC1,aryl,claude
COc1cc(C(=O)NC2(C)COC2)cnc1N1CCN(c2ccncc2)CC1,aryl,claude
CC1(NC(=O)c2cnc(N3CCN(c4ccncc4F)CC3)c(Cl)c2)COC1,aryl,claude
CC1(NC(=O)c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)CC1O,aryl,claude
O=C(NC1(CF)COC1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
CC1(NC(=O)c2cnc(N3CCCN(c4ccncc4)CC3)c(Cl)c2)COC1,aryl,claude
CC1CN(c2ncc(C(=O)NC3(C)COC3)cc2Cl)CCN1c1ccncc1,aryl,claude
O=C(Nc1cccc(F)c1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(F)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4cccnc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Br)c1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,claude
S=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1ccc(Cl)cc1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4cccnc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4ccnnc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(n4ccnc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(F)c1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Br)c1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(F)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4cncnc4)CC3C2)c(Cl)c1,aryl,claude
S=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4ccccn4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1ccc(Cl)cc1)c1cnc(N2CC3CN(c4ccncc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4cccnc4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4cnccn4)CC3C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CC3CN(c4ccccn4)CC3C2)c(Cl)c1,aryl,claude
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccncc3)CC2)c(F)c1,aryl,claude
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccncc3)CC2)c(Br)c1,aryl,claude
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1,aryl,claude
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccncn3)CC2)c(Cl)c1,aryl,claude
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3cncnc3)CC2)c(Cl)c1,aryl,claude
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccnnc3)CC2)c(Cl)c1,aryl,claude
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccccc3)CC2)c(Cl)c1,aryl,claude
Cc1cc(N2CCN(c3ncc(C(=O)NC4C5CC6CC(C5)CC4C6)cc3Cl)CC2)ccn1,aryl,claude
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccncc3F)CC2)c(Cl)c1,aryl,claude
COc1cnccc1N1CCN(c2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)cc2Cl)CC1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(F)c1)c1ccccc1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Br)c1)c1ccccc1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1)c1ccccc1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3ccncn3)CC2)c(Cl)c1)c1ccccc1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3cncnc3)CC2)c(Cl)c1)c1ccccc1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3cnccn3)CC2)c(Cl)c1)c1ccccc1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3ccccc3)CC2)c(Cl)c1)c1ccccc1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1)c1ccccc1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3ccncc3F)CC2)c(Cl)c1)c1ccccc1,aryl,claude
C[C@H](NC(=O)c1cnc(N2CCN(c3ccnc(F)c3)CC2)c(Cl)c1)c1ccccc1,aryl,claude
O=C(NCc1ccc(Cl)c(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(F)c1,aryl,claude
O=C(NCc1ccc(Cl)c(F)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1ccc(F)c(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1ccc(Cl)c(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Br)c1,aryl,claude
O=C(NCc1ccc(Cl)c(Cl)c1)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1,aryl,claude
S=C(NCc1ccc(Cl)c(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1ccc(Br)c(Br)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1ccc(Cl)c(Cl)c1)c1cnc(N2CCN(c3ccnc(F)c3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1ccc(Cl)c(Cl)c1)c1cnc(N2CCCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(NCc1ccc(Cl)c(Cl)c1F)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCCC2)c(F)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCC(F)CC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCC(O)C2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(F)c1)c1cnc(NCCN2CCCCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CC3CCC2CC3)c(Cl)c1,aryl,claude
O=C1CCN(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)CC1,aryl,claude
CN1CCN(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)CC1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCCN2CCCCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCCC2)c(Br)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCNCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCOCC2)c(F)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCSCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Br)c1)c1cnc(NCCN2CCOCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CC3CCC2CC3)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCCN2CCOCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCC2CCOCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(F)c1)c1cnc(NCCN2CCOCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCC(F)CC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCOCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(F)c1)c1cnc(NCCN2CCOCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCOCC2)c(F)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCNCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCSCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCC(O)CC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCCN2CCOCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCN2CCOCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCOCC2)c(Br)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CC3CC2CO3)c(Cl)c1,aryl,claude
CCN(CC)CCNc1ncc(C(=O)Nc2cccc(Cl)c2)cc1Cl,aryl,claude
CCN(CC)CCNc1ncc(C(=O)Nc2cccc(F)c2)cc1Cl,aryl,claude
CCN(CC)CCNc1ncc(C(=O)Nc2cccc(Cl)c2)cc1F,aryl,claude
CN(C)CCNc1ncc(C(=O)Nc2cccc(Cl)c2)cc1Cl,aryl,claude
CCN(CC)CCCNc1ncc(C(=O)Nc2cccc(Cl)c2)cc1Cl,aryl,claude
CCCN(CC)CCNc1ncc(C(=O)Nc2cccc(Cl)c2)cc1Cl,aryl,claude
CCN(CC)CCNc1ncc(C(=O)Nc2cccc(Br)c2)cc1Cl,aryl,claude
CCCN(CC)CCNc1ncc(C(=O)Nc2cccc(Cl)c2)cc1Cl,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCC2)c(Cl)c1,aryl,claude
COCCNc1ncc(C(=O)Nc2cccc(Cl)c2)cc1Cl,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCC2)c(F)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(F)c1)c1cnc(NCCN2CCCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCC2)c(Br)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCCC2)c(Cl)c1,aryl,claude
CC1CCN(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)C1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCCN2CCCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCN2CCCC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CC3CCC2C3)c(Cl)c1,aryl,claude
CN1CCN(CCNc2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)CC1,aryl,claude
O=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1cccc(F)c1,aryl,claude
O=C(Nc1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1)c1cccc(Cl)c1,aryl,claude
O=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(F)c1)c1cccc(Cl)c1,aryl,claude
O=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1ccc(F)c(Cl)c1,aryl,claude
O=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1cccc(Br)c1,aryl,claude
O=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1ccc(Cl)cc1,aryl,claude
O=C(Nc1cnc(N2CCCN(c3ccncc3)CC2)c(Cl)c1)c1cccc(Cl)c1,aryl,claude
S=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1cccc(Cl)c1,aryl,claude
O=C(Nc1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1)c1cccc(Cl)c1,aryl,claude
O=C(Nc1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1)c1cccc(C(F)(F)F)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccnc(C(F)(F)F)c3)CC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccnc(C(F)(F)F)c3)CC2)c(F)c1,aryl,claude
N#Cc1cc(N2CCN(c3ncc(C(=O)Nc4cccc(Cl)c4)cc3Cl)CC2)ccn1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(F)c1)c1cnc(N2CCN(c3ccnc(C(F)(F)F)c3)CC2)c(Cl)c1,aryl,claude
COc1cc(N2CCN(c3ncc(C(=O)Nc4cccc(Cl)c4)cc3Cl)CC2)ccn1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCCN(c3ccnc(C(F)(F)F)c3)CC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccc(C(F)(F)F)nc3)CC2)c(Cl)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccnc(C(F)(F)F)c3)CC2)c(Br)c1,aryl,claude
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccnc(C(F)(F)F)n3)CC2)c(Cl)c1,aryl,claude
COc1cc(N2CCN(c3ncc(C(=O)Nc4cccc(F)c4)cc3Cl)CC2)ccn1,aryl,claude
