Smiles,Dataset,Model
Nc1ccc(Cl)cc1C(=O)N1CCCC2(C1)CN(c1ccncc1)C2,aryl,claude_scaffold
O=C(NC1C2CCC3CC(C2)CC1C3)c1cnc(N2CCN(c3cncnc3)CC2)c(F)c1,aryl,claude_scaffold
O=C(NC1C2CCC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccccn3)CC2)c(Br)c1,aryl,claude_scaffold
O=C(NC1C2CCC3CC(C2)CC1C3)c1cnc(N2CCN(c3cnccn3)CC2)c(I)c1,aryl,claude_scaffold
O=C(NC1C2CCC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1,aryl,claude_scaffold
O=C(NC1C2CCC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccncc3F)CC2)c(Cl)c1,aryl,claude_scaffold
Cc1cc(N2CCN(c3ncc(C(=O)NC4C5CCC6CC(C5)CC4C6)cc3Cl)CC2)ccn1,aryl,claude_scaffold
COc1cnccc1N1CCN(c2ncc(C(=O)NC3C4CCC5CC(C4)CC3C5)cc2Cl)CC1,aryl,claude_scaffold
O=C(NC1C2CCC3CC(C2)CC1C3)c1cnc(N2CCN(c3ccc(F)cn3)CC2)c(Cl)c1,aryl,claude_scaffold
Cn1ccc(N2CCN(c3ncc(C(=O)NC4C5CCC6CC(C5)CC4C6)cc3Cl)CC2)c1,aryl,claude_scaffold
O=C(NC1C2CCC3CC(C2)CC1C3)c1cnc(N2CCN(c3cnco3)CC2)c(Cl)c1,aryl,claude_scaffold
C[C@H](NC(=O)c1cnc(N2CCN(c3cncnc3)CC2)c(F)c1)c1ccccc1,aryl,claude_scaffold
C[C@H](NC(=O)c1ncc(N2CCN(c3ccccn3)CC2)cn1)c1ccccc1,aryl,claude_scaffold
C[C@H](NC(=O)c1cnc(N2CCN(c3ccccn3)CC2)c(Br)c1)c1ccccc1,aryl,claude_scaffold
C[C@H](NC(=O)c1cnc(N2CCN(c3ccncc3)CC2)cn1)c1ccccc1,aryl,claude_scaffold
C[C@H](NC(=O)c1cnc(N2CCN(c3cccnc3)CC2)c(I)c1)c1ccccc1,aryl,claude_scaffold
C[C@H](NC(=O)c1ccnc(N2CCN(c3ccncc3)CC2)n1)c1ccccc1,aryl,claude_scaffold
C[C@H](NC(=O)c1cnc(N2CCN(c3cnccn3)CC2)c(C#N)c1)c1ccccc1,aryl,claude_scaffold
C[C@H](NC(=O)c1cnc(N2CCN(c3ccccn3)CC2)nc1)c1ccccc1,aryl,claude_scaffold
COc1cc(C(=O)N[C@@H](C)c2ccccc2)cnc1N1CCN(c2cccnc2)CC1,aryl,claude_scaffold
C[C@H](NC(=O)c1cccc(N2CCN(c3ccncc3)CC2)n1)c1ccccc1,aryl,claude_scaffold
O=C(NCc1ccc(F)c(F)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(F)c1,aryl,claude_scaffold
O=C(NCc1ccc(Cl)cc1)c1cnc(N2CCCN(c3cncnc3)CC2)nc1,aryl,claude_scaffold
O=C(NCc1cccc(Br)c1)c1ccc(N2CCN(c3ccccn3)CC2)cn1,aryl,claude_scaffold
COc1ccc(CNC(=O)c2cnc(N3CCCN(c4cccnc4)CC3)s2)cc1,aryl,claude_scaffold
O=C(NCc1ccncc1)c1ccc(N2CCCN(c3ccncc3)CC2)nn1,aryl,claude_scaffold
Nc1ccc(CNC(=O)c2cnc(N3CCN(c4ccccc4)CC3)cn2)cc1,aryl,claude_scaffold
Cc1cc(N2CCCN(c3ccc(C(=O)NCc4ccsc4)cn3)CC2)ccn1,aryl,claude_scaffold
O=C(NCc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCN(c3cccc(F)c3)CC2)nc1,aryl,claude_scaffold
O=C(NCc1ccoc1)c1ccc(N2CCCN(c3ccc(Cl)nc3)CC2)cn1,aryl,claude_scaffold
O=C(NCc1ccc(F)c(F)c1)c1cnc(N2CCN(c3cccnc3)CC2)c(F)c1,aryl,claude_scaffold
O=C(NCc1ccc(Br)cc1)c1cnc(N2CCCN(c3ccncc3)CC2)nc1,aryl,claude_scaffold
O=C(NCc1cccc(Cl)c1)c1ncc(N2CCN(c3cncnc3)CC2)s1,aryl,claude_scaffold
O=C(NCc1ccc(I)cc1)c1ccc(N2CCCC(c3ccccn3)C2)cn1,aryl,claude_scaffold
N#Cc1cccc(CNC(=O)c2ccc(N3CCN(c4ccccn4)CC3)nc2)c1,aryl,claude_scaffold
COc1ccc(CNC(=O)c2ccc(N3CCCC(Nc4ccncc4)C3)cc2)cc1,aryl,claude_scaffold
CSc1ccc(CNC(=O)c2cnc(N3CCCC(c4cncnc4)C3)nc2)cc1,aryl,claude_scaffold
O=C(NCc1cccc(OCF)c1)c1ccc(N2CCN(c3cnccn3)CC2)cc1,aryl,claude_scaffold
CN(C)c1ccc(CNC(=O)c2ncc(N3CCCC(Nc4ccncc4)C3)s2)cc1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCOCC2)cc1Cl,aryl,claude_scaffold
O=C(Nc1cccc(F)c1)c1ncc(NCCN2CCNCC2)cc1F,aryl,claude_scaffold
O=C(Nc1cccc(Br)c1)c1csc(NCCN2CCCCC2)n1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCC2)nc1,aryl,claude_scaffold
O=C(Nc1cccc(F)c1)c1cnn(CCNCCN2CCCCC2)c1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1ccc(NCCN2CCOCC2)nn1,aryl,claude_scaffold
O=C(Nc1cccc(Br)c1)c1cnc(NCCN2CCC(F)CC2)s1,aryl,claude_scaffold
O=C(Nc1cccc(F)c1)c1coc(NCCN2CCNCC2)c1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1cc(NCCN2CCCC2)ncn1,aryl,claude_scaffold
O=C(Nc1cccc(Br)c1)c1cnc(NCCN2CCC(O)CC2)nc1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCOCC2)cc1Cl,aryl,claude_scaffold
O=C(Nc1ccc(F)cc1)c1ncc(NCCN2CCOCC2)cc1Br,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1csc(NCCN2CCOCC2)n1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCNCC2)nc1,aryl,claude_scaffold
O=C(Nc1cccc(F)c1)c1cnn(CCCN2CCOCC2)c1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1ccc(NCCN2CCSCC2)nc1,aryl,claude_scaffold
O=C(Nc1ccc(Br)cc1)c1cnc(NCCN2CCCOCC2)s1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1ccc(NCCN2CCCCC2)o1,aryl,claude_scaffold
O=C(Nc1cccc(F)c1)c1cnc(NCCN2CC3CCC2CC3)nc1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1ccc(NCCN2CCC(F)CC2)cn1,aryl,claude_scaffold
CCN(CC)CCNc1ccc(C(=O)Nc2cccc(Cl)c2)cn1,aryl,claude_scaffold
CCN(CC)CCNc1cnc(C(=O)Nc2ccc(F)cc2)s1,aryl,claude_scaffold
CC(C)NCCn1cc(C(=O)Nc2cccc(Br)c2)cn1,aryl,claude_scaffold
COCCNc1ncc(C(=S)Nc2ccc(Cl)cc2)cn1,aryl,claude_scaffold
CCN(CC)CCNc1nc(C(=O)Nc2cccc(F)c2)co1,aryl,claude_scaffold
CN(C)CCNc1nc(C(=O)Nc2ccc(Cl)c(F)c2)cs1,aryl,claude_scaffold
CCN(CC)CCOc1ncc(C(=O)Nc2cccc(Br)c2)cn1,aryl,claude_scaffold
CCN(CC)CCNc1ccc(C(=O)Nc2ccc(Cl)cc2)nn1,aryl,claude_scaffold
CCN(CC)CCNc1nc(C(=O)Nc2cccc(F)c2)no1,aryl,claude_scaffold
CCN(CC)CCSc1ncc(C(=O)Nc2cccc(Cl)c2)cn1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1cnc(NCCN2CCCC2)cc1Cl,aryl,claude_scaffold
O=C(Nc1cccc(F)c1)c1ncc(NCCN2CCOCC2)cc1F,aryl,claude_scaffold
O=C(Nc1ccc(Br)cc1)c1csc(NCCN2CCNCC2)c1,aryl,claude_scaffold
O=C(Nc1ccc(Cl)cc1)c1cnc(NCCN2CCSCC2)nc1,aryl,claude_scaffold
O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(NCCN2CCCCC2)nc1,aryl,claude_scaffold
O=C(Nc1cc(Cl)ccn1)c1ccc(NCCN2CCC(F)CC2)cc1,aryl,claude_scaffold
N#Cc1cc(C(=O)Nc2ccc(I)cc2)cnc1NCCN1CC2CCC1C2,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1csc(NCCN2CCC(O)CC2)n1,aryl,claude_scaffold
O=C(Nc1ccc(C(F)(F)F)cc1)c1ncc(NCCN2CC3CC2CO3)s1,aryl,claude_scaffold
O=C1CCN(CCNc2cc(C(=O)Nc3ccc(Cl)cc3)co2)CC1,aryl,claude_scaffold
O=C(Nc1cnc(N2CCN(c3cccnc3)CC2)c(Cl)c1)c1cccc(F)c1,aryl,claude_scaffold
O=C(Nc1ncc(Cl)cc1N1CCN(c2ccncc2)CC1)c1ccsc1,aryl,claude_scaffold
O=C(Nc1cnc(N2CCOCC2)c(C(F)(F)F)c1)c1cccc(Cl)c1,aryl,claude_scaffold
O=C(Nc1cnc(N2CCC(Nc3ccncc3)CC2)c(Cl)c1)c1ccc(F)cc1,aryl,claude_scaffold
O=C(Nc1cnc(N2CCN(c3cncnc3)CC2)c(Br)c1)c1cccc(Cl)c1,aryl,claude_scaffold
O=C(Nc1ncc(Cl)cc1N1CCNCC1)c1cccc(Cl)c1,aryl,claude_scaffold
O=C(Nc1cnc(N2CCN(c3ccccn3)CC2)c(Cl)c1)c1ccncc1,aryl,claude_scaffold
O=C(Nc1ncc(Br)cc1N1CCN(c2ccncc2)CC1)c1cccc(F)c1,aryl,claude_scaffold
O=C(Nc1cnc(N2CCCN(c3ccncc3)CC2)c(Cl)c1)c1cccc(Cl)c1,aryl,claude_scaffold
COc1ccc(C(=O)Nc2ncc(Cl)cc2N2CCN(c3ccncc3)CC2)cc1,aryl,claude_scaffold
O=C(Nc1cccc(Cl)c1)c1ccc(N2CCN(c3ccnc(C(F)(F)F)c3)CC2)nc1,aryl,claude_scaffold
O=C(Nc1cccc(F)c1)c1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)nc1,aryl,claude_scaffold
N#Cc1ccc(N2CCN(c3cc(Cl)c(C(=O)Nc4ccc(Cl)cc4)cn3)CC2)cn1,aryl,claude_scaffold
