Smiles,Dataset,Model
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc21,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccccc5)CC4)cc3)cc21,a2a,reinvent
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)NC1CCCCC1,a2a,reinvent
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3Cc2ccccc2)cc1)NC1CCCCC1,a2a,reinvent
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(Cc2ccccc2)c(=O)n3CC2CC2)cc1)NC1CCCCC1,a2a,reinvent
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3Cc2ccccc2)cc1)NC1CCCC1,a2a,reinvent
Oc1nc2ccccc2c2cn(-c3ccccc3)nc12,a2a,reinvent
COc1nc2ccccc2c2cn(-c3ccccc3)nc12,a2a,reinvent
Cc1nc2ccccc2c2cn(-c3ccccc3)nc12,a2a,reinvent
Cc1cccc(-n2cc3c(n2)c(N)nc2ccccc23)c1,a2a,reinvent
Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,a2a,reinvent
O=C(Nc1nc2ccccc2c2cn(-c3ccccc3)nc12)c1ccncc1,a2a,reinvent
Cc1cccc(-n2cc3c(n2)c(NC(=O)c2ccccc2)nc2ccccc23)c1,a2a,reinvent
c1ccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)cc1,a2a,reinvent
c1ccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)cc1,a2a,reinvent
O=C(Nc1nc2ccccc2c2cn(-c3ccccc3)nc12)c1ccco1,a2a,reinvent
N#Cc1sc(=S)n(CCc2ccccc2)c1NCc1ccccc1,a2a,reinvent
COc1ccc(/C=N/c2c(C#N)sc(=S)n2CCc2ccccc2)cc1OC,a2a,reinvent
N#Cc1sc(=S)n(CCc2ccccc2)c1NC(=O)c1ccccc1,a2a,reinvent
CCOC(=O)c1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccccc1,a2a,reinvent
N#Cc1sc(=S)n(CCc2ccccc2)c1NCc1ccccc1Cl,a2a,reinvent
N#Cc1sc(=S)n(CCc2ccccc2)c1N,a2a,reinvent
COc1ccc(/C=N/c2c(C#N)sc(=S)n2Cc2ccccc2)cc1OC,a2a,reinvent
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccccc1[N+](=O)[O-],a2a,reinvent
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccccc1Cl,a2a,reinvent
CCOC(=O)c1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(OC)cc1,a2a,reinvent
c1ccc(C(c2ccccc2)(c2ccc(-n3cccc3)cc2)n2ccnc2)cc1,a2a,reinvent
CC(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,reinvent
Clc1ccc(C(c2ccccc2)(c2ccc(-n3cccc3)cc2)n2ccnc2)cc1,a2a,reinvent
CCCCC(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,reinvent
CC(C)(C)C(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,reinvent
N#Cc1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,a2a,reinvent
CC(C)CC(c1ccccc1)(c1ccccc1)n1ccnc1,a2a,reinvent
Fc1ccc(C(c2ccccc2)(c2ccc(-n3cccc3)cc2)n2ccnc2)cc1,a2a,reinvent
Clc1ccc(C(c2ccccc2)(c2ccc(-n3cccc3)cc2)n2ccnc2)c(Cl)c1,a2a,reinvent
O=[N+]([O-])c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(N)nc1-c1ccccc1,a2a,reinvent
N#Cc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccccc1,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)c2ccco2)nc1-c1ccccc1,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)c2ccccc2)nc1-c1ccccc1,a2a,reinvent
N#Cc1c(NC(=O)C2CC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)c2ccc(Cl)c(Cl)c2)nc1-c1ccccc1,a2a,reinvent
COc1ccc(C(=O)Nc2nc(-c3ccccc3)nc(-c3ccccc3)c2C#N)cc1,a2a,reinvent
CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,a2a,reinvent
CCCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,a2a,reinvent
COc1ccc(/C=N/c2c(C#N)sc(=S)n2-c2ccccc2)cc1OC,a2a,reinvent
COc1ccc(/C=N/c2c(C#N)sc(=S)n2-c2ccccc2)cc1,a2a,reinvent
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccccc1[N+](=O)[O-],a2a,reinvent
N#Cc1sc(=S)n(-c2ccccc2)c1NCc1ccccc1,a2a,reinvent
COc1cc(/C=N/c2c(C#N)sc(=S)n2-c2ccccc2)cc(OC)c1OC,a2a,reinvent
COc1ccc(/C=N/c2c(C#N)sc(=S)n2-c2ccccc2)c(OC)c1,a2a,reinvent
CCOC(=O)c1sc(=S)n(-c2ccccc2)c1/N=C/c1ccccc1,a2a,reinvent
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1cccc2ccccc12,a2a,reinvent
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/C(=O)c1ccccc1,a2a,reinvent
N#Cc1sc(=S)n(-c2ccccc2)c1NC(=O)c1ccccc1,a2a,reinvent
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccccc4)cc3)cc2n(C)c1=O,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3)cc21,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccc(OC)cc5)CC4)cc3)cc21,a2a,reinvent
c1ccc(-c2cc(-c3ccccc3)c3nc[nH]c3n2)cc1,a2a,reinvent
Cc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,a2a,reinvent
Cc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2n1C,a2a,reinvent
Oc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,a2a,reinvent
Cc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2n1C(C)C,a2a,reinvent
CCc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,a2a,reinvent
CC(C)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2n1C,a2a,reinvent
Cc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2n1CC(C)C,a2a,reinvent
CCCc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2n1CCC,a2a,reinvent
CC(C)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2n1CC(=O)O,a2a,reinvent
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccccc1Cl,a2a,reinvent
COc1ccccc1/C=N/c1c(C#N)sc(=S)n1-c1ccccc1,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)cc21,a2a,reinvent
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)cc2n(C)c1=O,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)cc21,a2a,reinvent
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)cc2n(C)c1=O,a2a,reinvent
C[C@@H](NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,a2a,reinvent
O=C(COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)NCc1ccccc1,a2a,reinvent
CC(C)(NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccc(F)cc3)c2c1)c1ccccc1,a2a,reinvent
C[C@H](NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,a2a,reinvent
CC(C)(NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,a2a,reinvent
Cc1c(-c2ccccc2)c(=O)[nH]c2ccc(OCC(=O)NC(C)(C)c3ccccc3)cc12,a2a,reinvent
O=C(COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)N[C@@H](CO)c1ccccc1,a2a,reinvent
CC(NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,a2a,reinvent
CC(C)(NC(=O)COc1ccc2[nH]c(=O)c(-c3cccnc3)c(CCc3ccccc3)c2c1)c1ccccc1,a2a,reinvent
O=C(COc1ccc2[nH]c(=O)c(-c3ccncc3)c(CCc3ccccc3)c2c1)NCc1ccccc1,a2a,reinvent
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(F)cc5)CC4)cc3)cc21,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5Cl)CC4)cc3)cc21,a2a,reinvent
N#Cc1sc(=S)n(CCc2ccccc2)c1NCCc1ccccc1,a2a,reinvent
CCOC(=O)c1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccccc1Cl,a2a,reinvent
Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12,a2a,reinvent
CCNc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12,a2a,reinvent
CC(C)Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12,a2a,reinvent
O=C(Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12)c1ccncc1,a2a,reinvent
CC(=O)Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12,a2a,reinvent
Cn1cc2c(n1)c(NC1CCCCC1)nc1ccccc12,a2a,reinvent
O=C(Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12)c1ccco1,a2a,reinvent
O=C(Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12)c1cccnc1,a2a,reinvent
O=C(Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12)c1ccccc1,a2a,reinvent
O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)C1CCCC1,a2a,reinvent
O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)C1CCC1,a2a,reinvent
O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)C1CC1,a2a,reinvent
CC(C)(C)C(=O)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,a2a,reinvent
CCCC(=O)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,a2a,reinvent
O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)c1ccccc1,a2a,reinvent
CCC(CC)C(=O)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,a2a,reinvent
O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)c1ccc(Cl)cc1,a2a,reinvent
O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)C1CCCCC1,a2a,reinvent
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCC1,a2a,reinvent
CCC(CC)C(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1C#N,a2a,reinvent
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)nc(-c3ccccc3)c2C#N)cc1,a2a,reinvent
CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1C#N,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccc2c(c1)OCO2,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)c2ccc(Cl)cc2)nc1-c1ccccc1,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccc([N+](=O)[O-])cc1,a2a,reinvent
N#Cc1c(-c2cccs2)cc(-c2ccccc2)nc1N,a2a,reinvent
N#Cc1c(-c2ccco2)cc(-c2ccccc2)nc1N,a2a,reinvent
N#Cc1c(-c2ccccc2)cc(-c2ccco2)nc1N,a2a,reinvent
COc1ccc(-c2cc(-c3ccccc3)nc(N)c2C#N)cc1,a2a,reinvent
N#Cc1c(-c2ccc3c(c2)OCO3)cc(-c2ccccc2)nc1N,a2a,reinvent
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2)nc1N,a2a,reinvent
N#Cc1c(-c2ccccc2)cc(-c2cccs2)nc1N,a2a,reinvent
N#Cc1c(-c2ccc(-c3ccccc3)cc2)cc(-c2ccco2)nc1N,a2a,reinvent
N#Cc1c(-c2ccc(O)cc2)cc(-c2ccccc2)nc1N,a2a,reinvent
Cc1ccc(-c2cc(-c3ccccc3)nc(N)c2C#N)o1,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccc(Cl)cc1,a2a,reinvent
N#Cc1c(NC(=O)C2CC2)nc(-c2ccccc2)nc1-c1ccc2c(c1)OCO2,a2a,reinvent
N#Cc1c(NC(=O)C2CCCC2)nc(-c2ccccc2)nc1-c1ccc2c(c1)OCO2,a2a,reinvent
N#Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)o1,a2a,reinvent
Cc1csc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)n1,a2a,reinvent
Nc1nc(-c2ncco2)nc2sc(Cc3ccccc3)cc12,a2a,reinvent
Nc1nc(-c2cccnc2)nc2sc(Cc3ccccc3)cc12,a2a,reinvent
Nc1nc(-c2ccccc2)nc2sc(-c3ccccc3)cc12,a2a,reinvent
Nc1nc(-c2ccc(C3CC3)o2)nc2sc(Cc3ccccc3)cc12,a2a,reinvent
N#Cc1cccc(-c2nc(N)c3cc(Cc4ccccc4Cl)sc3n2)c1,a2a,reinvent
N#Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4Cl)sc3n2)o1,a2a,reinvent
N#Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)o1,a2a,reinvent
N#Cc1cccc(-c2nc(N)c3cc(Cc4cccc(Cl)c4)sc3n2)c1,a2a,reinvent
COC(=O)c1cc(Sc2ccccc2)c2c(c1N)C(=O)c1ccccc1C2=O,a2a,reinvent
COc1ccc(Sc2cc(S(N)(=O)=O)c3c(c2N)C(=O)c2ccccc2C3=O)cc1,a2a,reinvent
CCOC(=O)c1cc(Sc2ccccc2)c2c(c1N)C(=O)c1ccccc1C2=O,a2a,reinvent
Nc1ccc(S(=O)(=O)c2cc(Sc3ccccc3)c3c(c2N)C(=O)c2ccccc2C3=O)cc1,a2a,reinvent
N#Cc1c(Sc2ccccc2)cc(N)c2c1C(=O)c1ccccc1C2=O,a2a,reinvent
Nc1cc(Sc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O,a2a,reinvent
Nc1c(S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc(Sc2ccccc2)c2c1C(=O)c1ccccc1C2=O,a2a,reinvent
Nc1c(S(=O)(=O)c2ccccc2)cc(Sc2ccccc2)c2c1C(=O)c1ccccc1C2=O,a2a,reinvent
COC(=O)c1cc(Sc2ccccc2)c2c(c1N)C(=O)c1ccccc1C2O,a2a,reinvent
COc1ccc(Sc2cc(S(N)(=O)=O)c3c(c2N)C(=O)c2ccccc2C3=O)cc1OC,a2a,reinvent
N#Cc1c(N)nc(SCc2ccccc2)c(C#N)c1-c1ccccc1,a2a,reinvent
N#Cc1c(N)nc(SCc2ccccc2)c(C#N)c1-c1ccc(Cl)cc1,a2a,reinvent
N#Cc1c(N)nc(SCc2ccccc2)c(C#N)c1-c1ccc(Br)cc1,a2a,reinvent
N#Cc1c(N)nc(SCc2ccccc2)c(C#N)c1-c1ccc(F)cc1,a2a,reinvent
COc1ccc(-c2c(C#N)c(N)nc(SCc3ccccc3)c2C#N)cc1,a2a,reinvent
N#Cc1c(N)nc(SCc2ccccc2)c(C#N)c1-c1ccc2c(c1)OCO2,a2a,reinvent
CCOc1ccc(-c2c(C#N)c(N)nc(SC)c2C#N)cc1,a2a,reinvent
CC(C)(C)c1ccc(-c2c(C#N)c(N)nc(SCc3ccccc3)c2C#N)cc1,a2a,reinvent
N#Cc1c(N)nc(SCc2ccccc2)c(C#N)c1-c1ccccc1Cl,a2a,reinvent
N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccccc1,a2a,reinvent
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(C)c1=O,a2a,reinvent
Cc1nc(-c2ccccc2)c2[nH]c(-c3ccccc3)nc2n1,a2a,reinvent
Cc1nc(-c2ccccc2)c2[nH]c(-c3ccc(F)cc3)nc2n1,a2a,reinvent
Cc1nc(-c2ccccc2)c2[nH]c(-c3ccc([N+](=O)[O-])cc3)nc2n1,a2a,reinvent
Cc1nc(-c2ccccc2)c2[nH]c(Cc3ccccc3)nc2n1,a2a,reinvent
Cc1nc2nc(-c3ccccc3)nc(-c3ccccc3)c2[nH]1,a2a,reinvent
Cc1nc(-c2ccccc2)c2[nH]c(-c3ccc(O)cc3)nc2n1,a2a,reinvent
Cc1nc(-c2ccccc2)c2[nH]c(-c3ccc(Br)cc3)nc2n1,a2a,reinvent
CCc1nc(-c2ccccc2)c2[nH]c(-c3ccccc3)nc2n1,a2a,reinvent
O=[N+]([O-])c1ccc(-c2nc(-c3ccccc3)c3[nH]c(-c4ccccc4)nc3n2)cc1,a2a,reinvent
O=[N+]([O-])c1ccc(-c2nc(-c3ccccc3)c3[nH]c(-c4ccccc4)nc3n2)o1,a2a,reinvent
O=C(Nc1nc2ccccc2c2cn(-c3ccc(Cl)cc3)nc12)c1ccco1,a2a,reinvent
N#Cc1c(NC(=O)C2CCCC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,reinvent
CCCC(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccccc2)n1,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CC2)nc1-c1ccccc1,a2a,reinvent
CCC(CC)C(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccccc2)n1,a2a,reinvent
N#Cc1c(NC(=O)C2CCCCC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,reinvent
N#Cc1c(-c2ccccc2)nc(NC(=O)c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,a2a,reinvent
COc1ccc(-c2cc(-c3ccccc3)nc(N)c2C#N)cc1OC,a2a,reinvent
N#Cc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccccc2)nc1N,a2a,reinvent
COc1ccccc1-c1cc(-c2ccccc2)nc(N)c1C#N,a2a,reinvent
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1N,a2a,reinvent
N#Cc1c(-c2ccccc2O)cc(-c2ccccc2)nc1N,a2a,reinvent
COc1ccc(-c2cc(-c3ccc(Cl)cc3)nc(N)c2C#N)cc1OC,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C)cc4)cc3)cc21,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)cc21,a2a,reinvent
CC(Oc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)C(=O)Nc1ccc(Cl)cc1,a2a,reinvent
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)cc2n(CCC)c1=O,a2a,reinvent
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)cc2n(CCC)c1=O,a2a,reinvent
Cc1ccc(/C=N/c2c(C#N)sc(=S)n2-c2ccccc2)cc1,a2a,reinvent
CCCn1c(=O)c2[nH]c(-c3ccc(/C=C/C(=O)O)cc3)c(Br)c2n(CCC)c1=O,a2a,reinvent
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)cc2n(CCC)c1=O,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OC(C)(C)C(=O)Nc4ccc(F)cc4)cc3)c(Cl)c21,a2a,reinvent
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)c(Br)c2n(CCC)c1=O,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OC(C)(C)C(=O)Nc4ccccc4)cc3)c(Cl)c21,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)c(Cl)c21,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OC(C)(C)C(=O)Nc4ccc(C)cc4)cc3)c(Cl)c21,a2a,reinvent
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccc(OC)cc5)CC4)cc3)c(Cl)c21,a2a,reinvent
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)c(Cl)c2n(CCC)c1=O,a2a,reinvent
Cn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,a2a,reinvent
Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,a2a,reinvent
Cn1cc2c(nc(NC(=O)Nc3cccnc3)n3nc(-c4ccco4)nc23)n1,a2a,reinvent
Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,a2a,reinvent
Cn1cc2c(nc(NC(=O)Nc3cccc(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,a2a,reinvent
Cc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,a2a,reinvent
COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,a2a,reinvent
Cn1cc2c(nc(NC(=O)Nc3cccc(C(=O)N4CCN(CCO)CC4)c3)n3nc(-c4ccco4)nc23)n1,a2a,reinvent
Cn1cc2c(nc(NC(=O)Nc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,a2a,reinvent
Cn1cc2c(nc(NC(=O)Nc3cccc(C(=O)N4CCCC4)c3)n3nc(-c4ccco4)nc23)n1,a2a,reinvent
